datetime,open,high,low,close,volume,vwap
2026-02-13 09:30:00,1.56,2.06,1.3,1.48,2563,1.6276
2026-02-13 09:35:00,1.45,1.57,1.17,1.17,1777,1.3766
2026-02-13 09:40:00,1.19,1.52,0.87,1.44,5264,1.0662
2026-02-13 09:45:00,1.44,2.66,1.41,1.9,7162,2.0337
2026-02-13 09:50:00,1.9,2.01,1.42,1.64,2479,1.6671
2026-02-13 09:55:00,1.6,2.14,1.28,1.3,1955,1.7086
2026-02-13 10:00:00,1.29,1.79,1.29,1.47,1581,1.5421
2026-02-13 10:05:00,1.44,1.87,1.21,1.86,1502,1.5636
2026-02-13 10:10:00,1.86,2.15,1.49,1.52,2795,1.882
2026-02-13 10:15:00,1.52,1.78,1.28,1.49,1545,1.4612
2026-02-13 10:20:00,1.44,1.9,1.27,1.6,1813,1.5069
2026-02-13 10:25:00,1.54,2.43,1.53,2.17,3175,2.0765
2026-02-13 10:30:00,2.17,3.01,2.16,2.75,7174,2.6372
2026-02-13 10:35:00,2.76,2.97,1.88,1.9,4195,2.3759
2026-02-13 10:40:00,1.88,2.03,1.45,1.45,2797,1.7868
2026-02-13 10:45:00,1.49,1.66,1.14,1.2,2645,1.3814
2026-02-13 10:50:00,1.19,1.74,1.18,1.71,2898,1.5203
2026-02-13 10:55:00,1.74,1.95,1.46,1.57,2277,1.7442
2026-02-13 11:00:00,1.55,1.8,1.44,1.7,803,1.6422
2026-02-13 11:05:00,1.72,2.15,1.64,2.04,4348,1.9612
2026-02-13 11:10:00,2.04,2.04,1.36,1.68,2261,1.6314
2026-02-13 11:15:00,1.69,1.91,1.43,1.43,1599,1.6706
2026-02-13 11:20:00,1.42,1.53,1.03,1.22,1836,1.2155
2026-02-13 11:25:00,1.23,1.8,1.18,1.7,1381,1.4924
2026-02-13 11:30:00,1.64,1.88,1.34,1.65,1972,1.6765
2026-02-13 11:35:00,1.66,1.93,1.46,1.93,1853,1.7405
2026-02-13 11:40:00,1.97,1.98,1.62,1.97,2307,1.8335
2026-02-13 11:45:00,1.98,2.17,1.73,1.78,3590,2.0249
2026-02-13 11:50:00,1.76,2.03,1.64,2.02,2064,1.8925
2026-02-13 11:55:00,2.02,2.41,1.87,1.87,4414,2.1447
2026-02-13 12:00:00,1.89,2.18,1.76,2.05,2290,2.0238
2026-02-13 12:05:00,2.04,2.25,1.94,1.95,1859,2.1343
2026-02-13 12:10:00,1.99,2.51,1.99,2.45,1762,2.2253
2026-02-13 12:15:00,2.47,2.5,1.87,1.99,903,2.2128
2026-02-13 12:20:00,2.08,2.74,2.06,2.61,2384,2.5175
2026-02-13 12:25:00,2.65,2.69,2.3,2.38,1321,2.4749
2026-02-13 12:30:00,2.36,2.98,2.36,2.76,817,2.7175
2026-02-13 12:35:00,2.76,2.87,2.52,2.8,474,2.7422
2026-02-13 12:40:00,2.79,3,2.49,2.56,484,2.7873
2026-02-13 12:45:00,2.54,2.71,2.33,2.71,550,2.4827
2026-02-13 12:50:00,2.69,2.69,2.24,2.37,267,2.4215
2026-02-13 12:55:00,2.37,2.43,2.05,2.08,262,2.2165
2026-02-13 13:00:00,2.15,2.31,1.73,1.81,952,1.9165
2026-02-13 13:05:00,1.8,2.06,1.59,1.92,1291,1.8623
2026-02-13 13:10:00,1.95,2.42,1.95,2.13,875,2.1574
2026-02-13 13:15:00,2.08,2.42,1.92,2.1,420,2.2489
2026-02-13 13:20:00,2.09,2.82,2.09,2.55,508,2.432
2026-02-13 13:25:00,2.54,2.8,2.04,2.24,484,2.3706
2026-02-13 13:30:00,2.22,2.64,2.2,2.6,183,2.3728
2026-02-13 13:35:00,2.5,2.84,2.31,2.6,280,2.5696
2026-02-13 13:40:00,2.61,2.61,1.98,2.05,236,2.2079
2026-02-13 13:45:00,2.14,2.6,2.06,2.22,277,2.2531
2026-02-13 13:50:00,2.16,2.16,1.67,1.91,496,1.85
2026-02-13 13:55:00,1.92,2.05,1.7,1.85,322,1.9253
2026-02-13 14:00:00,1.86,1.99,1.54,1.54,910,1.7604
2026-02-13 14:05:00,1.61,2.01,1.56,2.01,320,1.8053
2026-02-13 14:10:00,2.02,2.11,1.67,1.81,170,1.989
2026-02-13 14:15:00,1.68,1.95,1.6,1.89,299,1.7622
2026-02-13 14:20:00,1.9,2.17,1.79,2.16,188,2.0652
2026-02-13 14:25:00,2.1,2.16,1.3,1.43,670,1.5781
2026-02-13 14:30:00,1.5,1.78,1.38,1.65,584,1.5889
2026-02-13 14:35:00,1.66,1.77,1.2,1.26,410,1.4287
2026-02-13 14:40:00,1.32,1.5,0.98,1.2,1551,1.1284
2026-02-13 14:45:00,1.17,1.56,1.1,1.28,1089,1.3705
2026-02-13 14:50:00,1.28,1.35,0.93,1.05,2205,1.0308
2026-02-13 14:55:00,1.07,1.17,0.65,0.67,5100,0.7825
2026-02-13 15:00:00,0.67,0.87,0.67,0.81,4392,0.7716
2026-02-13 15:05:00,0.82,0.87,0.58,0.74,2239,0.7385
2026-02-13 15:10:00,0.72,0.73,0.34,0.35,2609,0.5236
2026-02-13 15:15:00,0.35,0.44,0.25,0.43,1962,0.3373
2026-02-13 15:20:00,0.42,0.42,0.2,0.2,986,0.3442
2026-02-13 15:25:00,0.2,0.23,0.06,0.06,3583,0.1173
2026-02-13 15:30:00,0.07,0.1,0.04,0.05,1029,0.0636
