datetime,open,high,low,close,volume,vwap
2026-01-15 09:30:00,0.57,0.68,0.3,0.31,2872,0.4154
2026-01-15 09:35:00,0.32,0.34,0.22,0.3,2307,0.2865
2026-01-15 09:40:00,0.3,0.53,0.22,0.48,6887,0.4049
2026-01-15 09:45:00,0.48,0.64,0.27,0.3,17633,0.3996
2026-01-15 09:50:00,0.3,0.31,0.16,0.31,14065,0.202
2026-01-15 09:55:00,0.31,0.35,0.17,0.18,10799,0.2678
2026-01-15 10:00:00,0.17,0.21,0.16,0.17,4745,0.1823
2026-01-15 10:05:00,0.17,0.18,0.11,0.17,7761,0.1457
2026-01-15 10:10:00,0.16,0.2,0.12,0.17,2358,0.1544
2026-01-15 10:15:00,0.16,0.19,0.13,0.15,1680,0.154
2026-01-15 10:20:00,0.15,0.24,0.12,0.17,3015,0.1783
2026-01-15 10:25:00,0.18,0.18,0.1,0.12,3019,0.1272
2026-01-15 10:30:00,0.12,0.2,0.11,0.2,2940,0.1569
2026-01-15 10:35:00,0.19,0.26,0.15,0.18,4520,0.219
2026-01-15 10:40:00,0.18,0.2,0.1,0.11,2109,0.1356
2026-01-15 10:45:00,0.1,0.11,0.07,0.08,4116,0.0905
2026-01-15 10:50:00,0.08,0.09,0.06,0.07,1466,0.0751
2026-01-15 10:55:00,0.08,0.13,0.04,0.13,2526,0.0918
2026-01-15 11:00:00,0.13,0.18,0.12,0.17,2560,0.1531
2026-01-15 11:05:00,0.18,0.18,0.13,0.14,2065,0.1645
2026-01-15 11:10:00,0.15,0.15,0.1,0.1,717,0.1221
2026-01-15 11:15:00,0.1,0.16,0.09,0.15,765,0.1301
2026-01-15 11:20:00,0.15,0.2,0.12,0.17,2333,0.1655
2026-01-15 11:25:00,0.17,0.17,0.09,0.12,1158,0.1231
2026-01-15 11:30:00,0.11,0.14,0.09,0.09,939,0.1144
2026-01-15 11:35:00,0.09,0.12,0.08,0.11,1347,0.0949
2026-01-15 11:40:00,0.11,0.13,0.09,0.11,219,0.1096
2026-01-15 11:45:00,0.11,0.13,0.08,0.12,537,0.11
2026-01-15 11:50:00,0.12,0.16,0.09,0.09,595,0.1256
2026-01-15 11:55:00,0.09,0.12,0.08,0.1,703,0.1016
2026-01-15 12:00:00,0.1,0.13,0.1,0.11,426,0.1233
2026-01-15 12:05:00,0.12,0.13,0.1,0.13,1533,0.1253
2026-01-15 12:10:00,0.13,0.13,0.06,0.06,1657,0.0838
2026-01-15 12:15:00,0.06,0.07,0.05,0.06,1200,0.0619
2026-01-15 12:20:00,0.06,0.07,0.05,0.06,698,0.0572
2026-01-15 12:25:00,0.06,0.06,0.05,0.05,1149,0.0514
2026-01-15 12:30:00,0.05,0.06,0.05,0.06,1253,0.0558
2026-01-15 12:35:00,0.06,0.06,0.05,0.06,301,0.0527
2026-01-15 12:40:00,0.06,0.06,0.05,0.05,237,0.0556
2026-01-15 12:45:00,0.06,0.06,0.04,0.04,4296,0.05
2026-01-15 12:50:00,0.05,0.05,0.04,0.04,942,0.0414
2026-01-15 12:55:00,0.05,0.05,0.04,0.04,600,0.0423
2026-01-15 13:00:00,0.04,0.05,0.04,0.05,734,0.0474
2026-01-15 13:05:00,0.04,0.05,0.04,0.05,165,0.0433
2026-01-15 13:10:00,0.04,0.05,0.04,0.05,1303,0.0403
2026-01-15 13:15:00,0.05,0.05,0.04,0.04,302,0.0431
2026-01-15 13:20:00,0.05,0.05,0.04,0.04,353,0.044
2026-01-15 13:25:00,0.04,0.05,0.04,0.05,118,0.042
2026-01-15 13:30:00,0.05,0.06,0.04,0.05,324,0.0508
2026-01-15 13:35:00,0.05,0.05,0.03,0.03,763,0.0378
2026-01-15 13:40:00,0.03,0.04,0.03,0.04,308,0.0352
2026-01-15 13:45:00,0.03,0.04,0.03,0.03,621,0.0305
2026-01-15 13:50:00,0.03,0.04,0.03,0.04,965,0.0304
2026-01-15 13:55:00,0.03,0.04,0.03,0.04,464,0.0304
2026-01-15 14:00:00,0.03,0.03,0.02,0.02,594,0.022
2026-01-15 14:05:00,0.02,0.03,0.02,0.02,395,0.0219
2026-01-15 14:10:00,0.03,0.03,0.02,0.02,134,0.0207
2026-01-15 14:15:00,0.02,0.03,0.01,0.02,760,0.0173
2026-01-15 14:20:00,0.01,0.05,0.01,0.02,87,0.0146
2026-01-15 14:25:00,0.02,0.02,0.01,0.01,293,0.0122
2026-01-15 14:30:00,0.02,0.02,0.01,0.02,664,0.0114
2026-01-15 14:35:00,0.02,0.02,0.01,0.01,475,0.0133
2026-01-15 14:40:00,0.02,0.02,0.01,0.02,38,0.0126
2026-01-15 14:45:00,0.01,0.02,0.01,0.01,133,0.0111
2026-01-15 14:50:00,0.02,0.02,0.01,0.01,90,0.0119
2026-01-15 14:55:00,0.01,0.02,0.01,0.01,719,0.0111
2026-01-15 15:00:00,0.01,0.02,0.01,0.01,141,0.0114
2026-01-15 15:05:00,0.02,0.02,0.01,0.02,165,0.0113
2026-01-15 15:10:00,0.01,0.02,0.01,0.01,153,0.0123
2026-01-15 15:15:00,0.01,0.02,0.01,0.01,685,0.0104
2026-01-15 15:20:00,0.01,0.02,0.01,0.01,435,0.01
2026-01-15 15:25:00,0.01,0.01,0.01,0.01,1564,0.01
2026-01-15 15:30:00,0.01,0.01,0.01,0.01,60,0.01
2026-01-15 15:40:00,0.01,0.01,0.01,0.01,7,0.01
2026-01-15 15:45:00,0.01,0.02,0.01,0.01,11,0.0164
2026-01-15 15:50:00,0.01,0.01,0.01,0.01,96,0.01
2026-01-15 15:55:00,0.01,0.01,0.01,0.01,70,0.01
2026-01-15 16:00:00,0.01,0.01,0.01,0.01,5,0.01
2026-01-15 16:05:00,0.01,0.01,0.01,0.01,44,0.01
