datetime,open,high,low,close,volume,vwap
2026-01-30 09:30:00,2.75,3.05,1.81,2.09,2834,2.3374
2026-01-30 09:35:00,2.1,2.65,1.68,1.74,3925,2.1793
2026-01-30 09:40:00,1.72,2.03,1.53,1.96,3063,1.7989
2026-01-30 09:45:00,2.07,2.46,1.73,1.8,7317,2.1656
2026-01-30 09:50:00,1.82,2.15,1.45,1.89,3671,1.7588
2026-01-30 09:55:00,1.88,2.72,1.56,2.41,5200,2.1796
2026-01-30 10:00:00,2.44,2.6,1.86,2.56,5950,2.3767
2026-01-30 10:05:00,2.54,2.6,1.52,1.66,4905,1.8335
2026-01-30 10:10:00,1.65,1.94,1.25,1.47,5251,1.5081
2026-01-30 10:15:00,1.47,1.56,1.25,1.5,2330,1.4101
2026-01-30 10:20:00,1.5,1.93,1.29,1.78,5160,1.6104
2026-01-30 10:25:00,1.77,2.7,1.72,2.66,7184,2.1852
2026-01-30 10:30:00,2.67,3.02,2.41,2.42,3506,2.7563
2026-01-30 10:35:00,2.44,2.44,1.49,1.52,3525,1.743
2026-01-30 10:40:00,1.52,1.56,1.16,1.3,3226,1.3425
2026-01-30 10:45:00,1.33,1.42,1,1.18,2608,1.1386
2026-01-30 10:50:00,1.2,1.9,1.14,1.64,4776,1.5442
2026-01-30 10:55:00,1.62,2.1,1.51,1.84,4168,1.8131
2026-01-30 11:00:00,1.84,2.01,1.68,1.85,3725,1.8334
2026-01-30 11:05:00,1.84,2.03,1.47,1.95,3496,1.7354
2026-01-30 11:10:00,1.95,2.12,1.65,1.85,3427,1.904
2026-01-30 11:15:00,1.84,2.63,1.84,2.48,4914,2.2872
2026-01-30 11:20:00,2.48,3.06,2.39,2.93,2136,2.7471
2026-01-30 11:25:00,2.84,3.07,1.97,2.19,915,2.5567
2026-01-30 11:30:00,2.32,2.46,1.83,2.4,2214,2.2052
2026-01-30 11:35:00,2.38,2.48,1.64,2,3131,2.0498
2026-01-30 11:40:00,2.04,2.05,1.3,1.6,2634,1.6639
2026-01-30 11:45:00,1.6,2.23,1.59,2.22,5384,1.9138
2026-01-30 11:50:00,2.16,2.67,2.02,2.1,3116,2.3923
2026-01-30 11:55:00,2.26,3.03,2.16,2.8,1025,2.5796
2026-01-30 12:00:00,2.8,3.64,2.73,3.64,2337,3.2968
2026-01-30 12:05:00,3.63,4.27,3.54,4.02,854,3.88
2026-01-30 12:10:00,4.04,4.04,3.43,3.83,533,3.657
