datetime,open,high,low,close,volume,vwap
2026-01-26 09:30:00,2.6,3.42,2.12,2.2,739,2.5124
2026-01-26 09:35:00,2.16,2.16,1.83,1.84,1280,1.9527
2026-01-26 09:40:00,1.82,2.14,1.43,1.48,3067,1.6507
2026-01-26 09:45:00,1.47,1.6,1.27,1.56,7141,1.3908
2026-01-26 09:50:00,1.55,1.57,1.16,1.35,6575,1.3141
2026-01-26 09:55:00,1.34,1.34,1.02,1.18,6813,1.1396
2026-01-26 10:00:00,1.18,1.28,1.09,1.12,5638,1.1737
2026-01-26 10:05:00,1.12,1.28,1.01,1.28,6397,1.1332
2026-01-26 10:10:00,1.27,1.46,1,1.03,13253,1.2932
2026-01-26 10:15:00,1.02,1.12,0.7,0.72,8728,0.8871
2026-01-26 10:20:00,0.71,0.71,0.61,0.65,8776,0.6539
2026-01-26 10:25:00,0.66,0.98,0.64,0.93,13050,0.8419
2026-01-26 10:30:00,0.92,1,0.69,0.76,11813,0.8359
2026-01-26 10:35:00,0.77,0.85,0.61,0.73,5752,0.6983
2026-01-26 10:40:00,0.73,1.01,0.72,0.94,13533,0.8842
2026-01-26 10:45:00,0.94,0.94,0.64,0.66,7104,0.7628
2026-01-26 10:50:00,0.65,0.67,0.51,0.55,9962,0.5595
2026-01-26 10:55:00,0.56,0.61,0.49,0.57,4438,0.5464
2026-01-26 11:00:00,0.57,0.69,0.5,0.56,4524,0.5799
2026-01-26 11:05:00,0.56,0.63,0.51,0.52,2038,0.5544
2026-01-26 11:10:00,0.51,0.57,0.5,0.52,2477,0.5211
2026-01-26 11:15:00,0.52,0.69,0.51,0.66,5477,0.6256
2026-01-26 11:20:00,0.65,0.77,0.46,0.49,10135,0.6156
2026-01-26 11:25:00,0.48,0.51,0.38,0.39,5885,0.4314
2026-01-26 11:30:00,0.39,0.39,0.29,0.39,6524,0.3438
2026-01-26 11:35:00,0.39,0.42,0.32,0.37,2457,0.3793
2026-01-26 11:40:00,0.37,0.41,0.35,0.38,1360,0.382
2026-01-26 11:45:00,0.39,0.44,0.33,0.4,3007,0.4023
2026-01-26 11:50:00,0.4,0.42,0.34,0.36,1160,0.3688
2026-01-26 11:55:00,0.36,0.38,0.32,0.35,1419,0.3451
2026-01-26 12:00:00,0.35,0.35,0.22,0.22,3995,0.2639
2026-01-26 12:05:00,0.23,0.27,0.22,0.27,4242,0.236
2026-01-26 12:10:00,0.26,0.29,0.25,0.25,1108,0.2653
2026-01-26 12:15:00,0.26,0.28,0.24,0.25,2504,0.2621
2026-01-26 12:20:00,0.25,0.26,0.21,0.23,1621,0.2265
2026-01-26 12:25:00,0.23,0.26,0.21,0.26,1651,0.2244
2026-01-26 12:30:00,0.25,0.31,0.25,0.27,3598,0.2828
2026-01-26 12:35:00,0.26,0.29,0.24,0.26,1343,0.2558
2026-01-26 12:40:00,0.26,0.27,0.24,0.24,840,0.2464
2026-01-26 12:45:00,0.24,0.34,0.24,0.32,3866,0.3031
2026-01-26 12:50:00,0.31,0.37,0.25,0.29,2221,0.3123
2026-01-26 12:55:00,0.3,0.34,0.26,0.29,1656,0.2976
2026-01-26 13:00:00,0.3,0.35,0.26,0.28,1965,0.2993
2026-01-26 13:05:00,0.29,0.37,0.28,0.34,2150,0.3261
2026-01-26 13:10:00,0.33,0.35,0.28,0.32,2409,0.3192
2026-01-26 13:15:00,0.32,0.34,0.2,0.22,4529,0.2412
2026-01-26 13:20:00,0.21,0.22,0.16,0.17,4550,0.1877
2026-01-26 13:25:00,0.18,0.19,0.16,0.17,3363,0.1771
2026-01-26 13:30:00,0.17,0.17,0.1,0.13,5589,0.1242
2026-01-26 13:35:00,0.13,0.17,0.12,0.17,1435,0.1468
2026-01-26 13:40:00,0.16,0.2,0.16,0.17,1496,0.1749
2026-01-26 13:45:00,0.17,0.21,0.17,0.18,2162,0.1927
2026-01-26 13:50:00,0.18,0.19,0.14,0.15,1544,0.1553
2026-01-26 13:55:00,0.15,0.18,0.15,0.15,1191,0.1586
2026-01-26 14:00:00,0.16,0.17,0.12,0.16,4119,0.1349
2026-01-26 14:05:00,0.16,0.16,0.11,0.12,1226,0.1294
2026-01-26 14:10:00,0.13,0.13,0.1,0.11,1363,0.1073
2026-01-26 14:15:00,0.11,0.12,0.1,0.11,3530,0.1179
2026-01-26 14:20:00,0.11,0.18,0.11,0.16,1755,0.1606
2026-01-26 14:25:00,0.17,0.18,0.11,0.11,978,0.1393
2026-01-26 14:30:00,0.11,0.14,0.1,0.11,1174,0.1137
