datetime,open,high,low,close,volume,vwap
2026-01-15 09:30:00,1.41,1.61,0.86,0.9,6974,1.1803
2026-01-15 09:35:00,0.91,0.96,0.65,0.88,7598,0.7926
2026-01-15 09:40:00,0.88,1.41,0.69,1.29,18361,1.0251
2026-01-15 09:45:00,1.29,1.59,0.86,0.94,12087,1.2049
2026-01-15 09:50:00,0.94,1,0.55,1,13135,0.6904
2026-01-15 09:55:00,1,1.1,0.6,0.6,10257,0.8967
2026-01-15 10:00:00,0.58,0.74,0.54,0.62,4642,0.6325
2026-01-15 10:05:00,0.62,0.65,0.44,0.63,6484,0.5587
2026-01-15 10:10:00,0.63,0.73,0.49,0.64,6295,0.6059
2026-01-15 10:15:00,0.62,0.72,0.5,0.57,2825,0.5989
2026-01-15 10:20:00,0.58,0.92,0.48,0.71,6623,0.7635
2026-01-15 10:25:00,0.71,0.74,0.4,0.48,6062,0.5098
2026-01-15 10:30:00,0.48,0.79,0.45,0.79,6660,0.6227
2026-01-15 10:35:00,0.77,0.96,0.63,0.73,10987,0.8673
2026-01-15 10:40:00,0.75,0.8,0.38,0.4,8024,0.5744
2026-01-15 10:45:00,0.4,0.44,0.28,0.3,9470,0.3551
2026-01-15 10:50:00,0.29,0.36,0.24,0.28,4695,0.2943
2026-01-15 10:55:00,0.29,0.56,0.24,0.55,10357,0.4246
2026-01-15 11:00:00,0.54,0.78,0.5,0.77,9510,0.6736
2026-01-15 11:05:00,0.78,0.8,0.6,0.66,5151,0.7304
2026-01-15 11:10:00,0.65,0.67,0.5,0.54,2122,0.5853
2026-01-15 11:15:00,0.54,0.75,0.49,0.73,3698,0.6497
2026-01-15 11:20:00,0.73,0.89,0.61,0.79,7218,0.774
2026-01-15 11:25:00,0.79,0.79,0.51,0.6,6197,0.6347
2026-01-15 11:30:00,0.58,0.7,0.48,0.49,4984,0.6164
2026-01-15 11:35:00,0.49,0.65,0.43,0.63,5741,0.5485
2026-01-15 11:40:00,0.63,0.69,0.54,0.64,2856,0.6135
2026-01-15 11:45:00,0.64,0.75,0.52,0.71,3442,0.663
2026-01-15 11:50:00,0.71,0.85,0.54,0.6,5939,0.734
2026-01-15 11:55:00,0.6,0.71,0.5,0.68,3322,0.6089
2026-01-15 12:00:00,0.66,0.78,0.57,0.73,3991,0.7152
2026-01-15 12:05:00,0.74,0.79,0.65,0.77,5645,0.7385
2026-01-15 12:10:00,0.77,0.77,0.46,0.48,6455,0.6074
2026-01-15 12:15:00,0.48,0.5,0.35,0.46,7475,0.4251
2026-01-15 12:20:00,0.45,0.46,0.38,0.41,3635,0.4119
2026-01-15 12:25:00,0.41,0.42,0.28,0.3,7184,0.3419
2026-01-15 12:30:00,0.3,0.33,0.24,0.25,7882,0.2803
2026-01-15 12:35:00,0.25,0.29,0.22,0.27,7143,0.263
2026-01-15 12:40:00,0.26,0.29,0.24,0.27,1739,0.2583
2026-01-15 12:45:00,0.27,0.34,0.2,0.22,5294,0.289
2026-01-15 12:50:00,0.21,0.25,0.2,0.21,1979,0.2298
2026-01-15 12:55:00,0.21,0.23,0.16,0.17,7368,0.1899
2026-01-15 13:00:00,0.17,0.23,0.16,0.23,4207,0.1902
2026-01-15 13:05:00,0.23,0.3,0.19,0.29,3675,0.2553
2026-01-15 13:10:00,0.29,0.31,0.18,0.22,2938,0.2685
2026-01-15 13:15:00,0.21,0.22,0.18,0.2,1105,0.1924
2026-01-15 13:20:00,0.21,0.28,0.21,0.25,3165,0.2459
2026-01-15 13:25:00,0.24,0.28,0.22,0.27,1012,0.2427
2026-01-15 13:30:00,0.27,0.34,0.25,0.31,9136,0.3058
2026-01-15 13:35:00,0.32,0.34,0.2,0.23,3642,0.2801
2026-01-15 13:40:00,0.23,0.24,0.2,0.21,2009,0.2183
2026-01-15 13:45:00,0.21,0.23,0.17,0.17,2102,0.2016
2026-01-15 13:50:00,0.17,0.18,0.14,0.17,2956,0.1629
2026-01-15 13:55:00,0.17,0.18,0.15,0.15,2473,0.1671
2026-01-15 14:00:00,0.15,0.15,0.07,0.09,6012,0.1006
2026-01-15 14:05:00,0.09,0.09,0.07,0.08,3705,0.083
2026-01-15 14:10:00,0.08,0.08,0.06,0.06,2864,0.0691
2026-01-15 14:15:00,0.06,0.07,0.05,0.05,2315,0.0533
2026-01-15 14:20:00,0.05,0.06,0.04,0.05,868,0.0534
2026-01-15 14:25:00,0.05,0.06,0.03,0.05,2207,0.0442
2026-01-15 14:30:00,0.05,0.05,0.03,0.03,2978,0.0323
2026-01-15 14:35:00,0.04,0.05,0.03,0.04,1547,0.0338
2026-01-15 14:40:00,0.04,0.04,0.03,0.04,773,0.0379
2026-01-15 14:45:00,0.04,0.04,0.03,0.04,938,0.035
2026-01-15 14:50:00,0.04,0.04,0.03,0.03,2213,0.0337
2026-01-15 14:55:00,0.04,0.04,0.02,0.02,2304,0.0283
2026-01-15 15:00:00,0.03,0.03,0.02,0.03,1709,0.0242
2026-01-15 15:05:00,0.03,0.03,0.02,0.03,816,0.023
2026-01-15 15:10:00,0.02,0.03,0.01,0.01,478,0.0211
2026-01-15 15:15:00,0.02,0.02,0.01,0.01,635,0.013
2026-01-15 15:20:00,0.01,0.02,0.01,0.01,1613,0.0157
2026-01-15 15:25:00,0.02,0.02,0.01,0.02,523,0.0128
2026-01-15 15:30:00,0.02,0.02,0.01,0.01,1681,0.0134
2026-01-15 15:35:00,0.01,0.02,0.01,0.01,1455,0.0106
2026-01-15 15:40:00,0.01,0.01,0.01,0.01,1,0.01
2026-01-15 15:45:00,0.02,0.02,0.01,0.01,85,0.0102
2026-01-15 15:50:00,0.01,0.02,0.01,0.02,845,0.01
2026-01-15 15:55:00,0.01,0.01,0.01,0.01,6,0.01
2026-01-15 16:00:00,0.01,0.01,0.01,0.01,10,0.01
2026-01-15 16:10:00,0.01,0.01,0.01,0.01,1,0.01
