datetime,open,high,low,close,volume,vwap
2026-01-22 04:00:00,619.65,621.67,619.65,621.61,32926,621.2366
2026-01-22 04:05:00,621.59,621.73,621.42,621.65,26238,621.5962
2026-01-22 04:10:00,621.65,621.8,621.58,621.75,10519,621.724
2026-01-22 04:15:00,621.79,622.06,621.72,621.94,19158,621.9209
2026-01-22 04:20:00,621.98,621.98,621.47,621.65,26650,621.5842
2026-01-22 04:25:00,621.67,621.67,621.38,621.53,17035,621.5109
2026-01-22 04:30:00,621.52,621.8,621.46,621.8,8781,621.6488
2026-01-22 04:35:00,621.82,621.82,621.56,621.65,4332,621.6602
2026-01-22 04:40:00,621.68,621.91,621.62,621.74,6571,621.7843
2026-01-22 04:45:00,621.76,621.83,621.65,621.83,15395,621.7207
2026-01-22 04:50:00,621.85,621.96,621.76,621.76,6397,621.8827
2026-01-22 04:55:00,621.7,621.76,621.53,621.64,8399,621.6816
2026-01-22 05:00:00,621.73,621.77,621.55,621.55,8303,621.6959
2026-01-22 05:05:00,621.54,621.62,621.45,621.62,12453,621.5209
2026-01-22 05:10:00,621.62,621.64,621.26,621.3,26528,621.4716
2026-01-22 05:15:00,621.39,621.41,621,621,11922,621.1783
2026-01-22 05:20:00,621.03,621.7,620.98,621.45,24954,621.3085
2026-01-22 05:25:00,621.46,621.59,621.37,621.37,15523,621.4606
2026-01-22 05:30:00,621.39,621.54,621.34,621.52,6592,621.4422
2026-01-22 05:35:00,621.55,621.55,621.41,621.45,5171,621.4865
2026-01-22 05:40:00,621.44,621.48,621.34,621.36,8714,621.4111
2026-01-22 05:45:00,621.4,621.47,621.3,621.47,5281,621.3677
2026-01-22 05:50:00,621.48,621.5,621.3,621.36,14679,621.4
2026-01-22 05:55:00,621.38,621.55,621.38,621.49,2548,621.4898
2026-01-22 06:00:00,621.43,621.81,621.43,621.45,16401,621.5428
2026-01-22 06:05:00,621.57,622,621.55,621.99,51564,621.8805
2026-01-22 06:10:00,621.99,622.04,621.42,621.49,27246,621.7969
2026-01-22 06:15:00,621.43,621.61,620.9,621.34,22655,621.2628
2026-01-22 06:20:00,621.34,621.43,621.19,621.39,9433,621.3041
2026-01-22 06:25:00,621.4,621.4,621.07,621.24,7078,621.2715
2026-01-22 06:30:00,621.22,621.73,621.13,621.53,40207,621.5055
2026-01-22 06:35:00,621.49,621.5,621.14,621.25,6676,621.2504
2026-01-22 06:40:00,621.27,621.27,621,621.15,5818,621.1062
2026-01-22 06:45:00,621.11,621.23,621.07,621.11,4899,621.1324
2026-01-22 06:50:00,621.21,621.31,621.05,621.17,11056,621.1828
2026-01-22 06:55:00,621.17,621.29,620.99,621.04,15690,621.0824
2026-01-22 07:00:00,621.05,621.26,620.71,620.841,42353,620.9548
2026-01-22 07:05:00,620.85,621.18,620.83,621.17,19902,621.0613
2026-01-22 07:10:00,621.13,621.15,620.87,620.9,10411,620.9373
2026-01-22 07:15:00,620.97,621.17,620.96,621.13,7244,621.0713
2026-01-22 07:20:00,621.04,621.3,621.03,621.3,11268,621.1403
2026-01-22 07:25:00,621.29,621.43,621.29,621.33,25309,621.3961
2026-01-22 07:30:00,621.29,621.41,620.99,621.41,22592,621.1813
2026-01-22 07:35:00,621.4,621.42,621.15,621.22,5621,621.297
2026-01-22 07:40:00,621.15,621.37,621.08,621.32,5203,621.2144
2026-01-22 07:45:00,621.3,621.3,621.11,621.24,13079,621.2108
2026-01-22 07:50:00,621.18,621.36,621.12,621.15,12912,621.2087
2026-01-22 07:55:00,621.14,621.55,621.14,621.45,14382,621.3704
2026-01-22 08:00:00,621.03,622.02,616.58,621.79,358010,620.0925
2026-01-22 08:05:00,621.79,621.79,621.44,621.51,32715,621.674
2026-01-22 08:10:00,621.49,621.53,621.14,621.47,20877,621.2786
2026-01-22 08:15:00,621.47,621.81,621.46,621.78,18317,621.6329
2026-01-22 08:20:00,621.67,621.76,621.57,621.67,15684,621.6424
2026-01-22 08:25:00,621.67,621.81,621.62,621.73,24339,621.7362
2026-01-22 08:30:00,621.71,621.94,621.15,621.53,73159,621.5141
2026-01-22 08:35:00,621.53,621.86,621.48,621.75,59435,621.7235
2026-01-22 08:40:00,621.79,621.825,621.32,621.48,20540,621.4794
2026-01-22 08:45:00,621.47,622.48,621.47,622.24,112607,622.2018
2026-01-22 08:50:00,622.2,622.2738,621.99,622.14,60577,622.0729
2026-01-22 08:55:00,622.12,622.6169,622.12,622.54,90456,622.4139
2026-01-22 09:00:00,622.5329,622.59,621.96,622.04,75800,622.2174
2026-01-22 09:05:00,622.01,622.0463,621.79,621.92,55893,621.904
2026-01-22 09:10:00,621.92,622.22,621.81,622.09,50223,622.0581
2026-01-22 09:15:00,622.09,622.42,621.97,622.4,36450,622.2497
2026-01-22 09:20:00,622.4,622.42,621.92,621.98,75841,622.213
2026-01-22 09:25:00,622.06,622.6,622.06,622.4,160415,622.4213
2026-01-22 09:30:00,622.35,622.46,620.815,620.8541,1947264.0,621.3685
2026-01-22 09:35:00,620.86,621.53,620.06,621.02,1358306.0,620.6858
2026-01-22 09:40:00,621.03,621.43,619.51,620.37,1680250.0,620.6972
2026-01-22 09:45:00,620.36,620.61,618.2,618.64,1320331.0,619.3856
2026-01-22 09:50:00,618.64,619.9299,618.15,619.82,935563,619.151
2026-01-22 09:55:00,619.8,619.97,618.3,618.81,758261,618.8125
2026-01-22 10:00:00,618.82,618.94,617.83,618.3,757803,618.2273
2026-01-22 10:05:00,618.32,618.53,617.78,618.035,574008,618.1603
2026-01-22 10:10:00,618.07,618.79,617.97,618.17,698976,618.2779
2026-01-22 10:15:00,618.17,619.07,617.81,618.43,652665,618.3823
2026-01-22 10:20:00,618.42,619.53,618.08,618.1,942333,618.2652
2026-01-22 10:25:00,618.09,619.34,617.91,619.1,576516,618.7518
2026-01-22 10:30:00,619.13,619.86,618.63,619.86,600004,619.1792
2026-01-22 10:35:00,619.85,620.18,619.59,620.1,490005,619.9342
2026-01-22 10:40:00,620.12,620.45,619.67,620.4,615236,618.7669
2026-01-22 10:45:00,620.39,620.71,620.2348,620.2348,477230,620.4763
2026-01-22 10:50:00,620.22,620.22,619.54,619.74,560306,619.8674
2026-01-22 10:55:00,619.68,619.84,619.34,619.44,462102,619.5727
2026-01-22 11:00:00,619.43,620.06,619.38,619.92,570578,619.7808
