datetime,open,high,low,close,volume,vwap
2026-01-08 04:00:00,622.83,623.2,622.7,623.14,13497,622.9318
2026-01-08 04:05:00,623.09,623.09,622.9,622.9,5719,623.0369
2026-01-08 04:10:00,622.98,623.02,622.85,623.02,1714,622.9397
2026-01-08 04:15:00,622.9,622.9,622.45,622.53,7751,622.6411
2026-01-08 04:20:00,622.52,622.73,622.42,622.73,6195,622.5745
2026-01-08 04:25:00,622.75,622.79,622.6,622.6,2494,622.6626
2026-01-08 04:30:00,622.57,622.63,622.5,622.59,1944,622.5818
2026-01-08 04:35:00,622.52,622.52,622.26,622.26,6624,622.3805
2026-01-08 04:40:00,622.29,622.46,622.28,622.33,3595,622.333
2026-01-08 04:45:00,622.34,622.4,622.15,622.29,9629,622.2875
2026-01-08 04:50:00,622.27,622.35,622.19,622.31,4150,622.2776
2026-01-08 04:55:00,622.4,622.58,622.33,622.58,7672,622.4371
2026-01-08 05:00:00,622.57,622.57,622,622.35,10661,622.3569
2026-01-08 05:05:00,622.33,622.4,622.13,622.15,4664,622.2636
2026-01-08 05:10:00,622.15,622.15,621.97,622.09,4034,622.0543
2026-01-08 05:15:00,622.12,622.2,622.1,622.17,1607,622.1523
2026-01-08 05:20:00,622.08,622.2,622,622.2,3969,622.1092
2026-01-08 05:25:00,622.22,622.29,622.08,622.12,4492,622.1949
2026-01-08 05:30:00,622.06,622.43,622.06,622.3,8089,622.2713
2026-01-08 05:35:00,622.4,622.48,622.26,622.48,2171,622.4052
2026-01-08 05:40:00,622.48,622.52,622.46,622.5,3358,622.4944
2026-01-08 05:45:00,622.5,622.5,622.21,622.24,7719,622.3266
2026-01-08 05:50:00,622.27,622.54,622.27,622.53,2108,622.4426
2026-01-08 05:55:00,622.53,622.69,622.52,622.64,2758,622.6047
2026-01-08 06:00:00,622.73,622.81,622.67,622.69,3657,622.7311
2026-01-08 06:05:00,622.82,622.84,622.48,622.48,3459,622.6933
2026-01-08 06:10:00,622.47,622.71,622.47,622.65,1891,622.6349
2026-01-08 06:15:00,622.71,622.71,622.61,622.61,1219,622.6485
2026-01-08 06:20:00,622.64,622.71,622.62,622.68,4112,622.6452
2026-01-08 06:25:00,622.78,622.97,622.78,622.81,6127,622.8524
2026-01-08 06:30:00,622.71,622.99,621.9,622.94,30193,622.5108
2026-01-08 06:35:00,622.85,622.93,622.55,622.57,6275,622.7471
2026-01-08 06:40:00,622.83,622.91,622.71,622.72,6026,622.8294
2026-01-08 06:45:00,622.7,622.8,622.61,622.77,4213,622.7019
2026-01-08 06:50:00,622.78,623,622.74,622.85,13938,622.9114
2026-01-08 06:55:00,622.87,622.87,622.6,622.6,2561,622.7267
2026-01-08 07:00:00,622.65,622.67,622.1,622.19,8571,622.4574
2026-01-08 07:05:00,622.19,622.4,622.1,622.24,15241,622.2248
2026-01-08 07:10:00,622.33,622.44,622.28,622.38,10408,622.397
2026-01-08 07:15:00,622.5,622.52,622.4,622.49,8008,622.4951
2026-01-08 07:20:00,622.46,622.68,622.39,622.68,6233,622.5027
2026-01-08 07:25:00,622.67,622.8,622.63,622.74,8963,622.719
2026-01-08 07:30:00,622.7,622.7,622.35,622.44,8089,622.4799
2026-01-08 07:35:00,622.3,622.39,622.29,622.29,2457,622.3198
2026-01-08 07:40:00,622.29,622.49,622.27,622.34,7108,622.4126
2026-01-08 07:45:00,622.31,622.56,622.3,622.55,4518,622.4651
2026-01-08 07:50:00,622.57,622.77,622.57,622.71,7448,622.7346
2026-01-08 07:55:00,622.71,622.79,622.55,622.57,9711,622.6727
2026-01-08 08:00:00,622.23,623.552,620.29,622.4999,133547,622.1736
2026-01-08 08:05:00,622.49,622.72,622.44,622.64,6792,622.6239
2026-01-08 08:10:00,622.6,623,622.58,622.93,26135,622.8644
2026-01-08 08:15:00,622.94,623.3487,622.7,623.25,30939,622.9947
2026-01-08 08:20:00,623.25,623.58,623.25,623.42,40879,623.4607
2026-01-08 08:25:00,623.41,623.53,623.3,623.48,34067,623.399
2026-01-08 08:30:00,623.45,623.7787,623,623.18,61967,623.3493
2026-01-08 08:35:00,623.22,623.4,623.04,623.31,20654,623.2269
2026-01-08 08:40:00,623.31,623.49,623.2464,623.31,25692,623.3637
2026-01-08 08:45:00,623.29,623.325,623.1,623.18,28916,623.1999
2026-01-08 08:50:00,623.15,623.3,623.09,623.15,16370,623.1838
2026-01-08 08:55:00,623.14,623.37,623.06,623.35,16237,623.1497
2026-01-08 09:00:00,623.29,623.57,622.91,623.35,43158,623.1864
2026-01-08 09:05:00,623.35,623.47,623.22,623.39,19129,623.3116
2026-01-08 09:10:00,623.43,623.62,622.81,623.22,24461,623.3134
2026-01-08 09:15:00,623.24,623.318,623.06,623.06,33745,623.1792
