datetime,open,high,low,close,volume,vwap
2026-02-04 04:00:00,615.99,616.6,615.79,616.3,24429,616.1097
2026-02-04 04:05:00,616.3,616.53,616.19,616.37,15270,616.3871
2026-02-04 04:10:00,616.16,616.25,615.5,615.74,11394,615.8919
2026-02-04 04:15:00,615.74,615.78,614.84,614.94,23170,615.263
2026-02-04 04:20:00,615,615.16,614.5,614.61,16441,614.7639
2026-02-04 04:25:00,614.55,615.07,614.42,615,8777,614.7405
2026-02-04 04:30:00,615.01,615.37,614.91,615.08,6321,615.1951
2026-02-04 04:35:00,615.21,615.25,614.71,614.99,14895,614.871
2026-02-04 04:40:00,615.09,615.18,614.39,614.78,13916,614.6672
2026-02-04 04:45:00,614.88,615.19,614.84,615,13173,615.0515
2026-02-04 04:50:00,614.9,615.11,614.67,615,6826,614.8759
2026-02-04 04:55:00,615.04,615.55,615.01,615.51,7443,615.3523
2026-02-04 05:00:00,615.46,616.15,615.33,616.1,15452,615.5692
2026-02-04 05:05:00,616.08,616.35,616.01,616.04,13693,616.2138
2026-02-04 05:10:00,615.93,616.1,615.77,615.88,6294,615.9415
2026-02-04 05:15:00,615.95,616.41,615.9,616.4,8267,616.1812
2026-02-04 05:20:00,616.45,616.53,616.27,616.33,14396,616.4294
2026-02-04 05:25:00,616.32,616.5,616.17,616.5,15188,616.3684
2026-02-04 05:30:00,616.5,617,616.5,617,6391,616.7819
2026-02-04 05:35:00,616.96,617,616.33,616.35,6905,616.7044
2026-02-04 05:40:00,616.49,616.53,616.35,616.43,9907,616.3992
2026-02-04 05:45:00,616.45,616.5,616.3,616.42,4178,616.3852
2026-02-04 05:50:00,616.65,616.88,616.64,616.75,15279,616.7569
2026-02-04 05:55:00,616.75,617.12,616.61,616.61,11561,616.7806
2026-02-04 06:00:00,616.67,616.84,616.55,616.75,3819,616.7363
2026-02-04 06:05:00,616.74,616.83,616.52,616.55,8939,616.7325
2026-02-04 06:10:00,616.5,616.57,616.35,616.52,8232,616.4469
2026-02-04 06:15:00,616.54,616.85,616.43,616.73,7275,616.6374
2026-02-04 06:20:00,616.72,616.85,616.62,616.85,5824,616.725
2026-02-04 06:25:00,616.88,616.88,616.62,616.63,8096,616.7419
2026-02-04 06:30:00,616.67,616.96,616.55,616.96,4495,616.707
2026-02-04 06:35:00,616.91,617.3,616.88,617.19,20830,617.1774
2026-02-04 06:40:00,617.18,617.19,616.94,616.94,9505,617.0779
2026-02-04 06:45:00,616.95,617.17,616.8,616.9,10573,617.0408
2026-02-04 06:50:00,617.05,617.35,616.99,617.18,11988,617.2277
2026-02-04 06:55:00,617.23,617.38,617.16,617.19,7058,617.2411
2026-02-04 07:00:00,617.17,617.62,616.98,616.98,19786,617.3339
2026-02-04 07:05:00,616.99,617.05,616.38,616.74,13218,616.7005
2026-02-04 07:10:00,616.75,616.87,616.54,616.87,6887,616.6624
2026-02-04 07:15:00,616.94,616.98,616.74,616.84,7168,616.8925
2026-02-04 07:20:00,616.83,616.9,616.51,616.51,5804,616.7735
2026-02-04 07:25:00,616.5,616.51,615.92,616.22,27002,616.217
2026-02-04 07:30:00,616.22,616.59,616.15,616.59,11204,616.3927
