datetime,open,high,low,close,volume,vwap
2026-02-09 04:00:00,609.99,610.5,609.99,610.39,19379,610.1852
2026-02-09 04:05:00,610.39,610.6,610.2,610.35,13824,610.3857
2026-02-09 04:10:00,610.33,610.33,609.96,609.96,14020,610.0996
2026-02-09 04:15:00,610.02,610.23,609.88,610.12,11000,610.0371
2026-02-09 04:20:00,610.15,610.22,609.82,609.88,6844,610.0369
2026-02-09 04:25:00,609.83,610.12,609.63,609.92,20927,609.8639
2026-02-09 04:30:00,609.92,610.01,609.53,609.64,6517,609.7937
2026-02-09 04:35:00,609.62,609.69,609.1,609.13,12274,609.4252
2026-02-09 04:40:00,609.17,609.17,608.87,609.1,42909,608.9882
2026-02-09 04:45:00,609.31,609.44,608.98,609.02,15223,609.2793
2026-02-09 04:50:00,608.89,609.02,608.62,608.65,19213,608.781
2026-02-09 04:55:00,608.63,608.69,607.92,608.19,16471,608.2489
2026-02-09 05:00:00,608.3,608.31,607.66,607.66,8055,607.8965
2026-02-09 05:05:00,607.61,607.99,607.29,607.86,18810,607.522
2026-02-09 05:10:00,607.95,608.17,607.9,607.9,6789,608.0312
2026-02-09 05:15:00,607.68,607.68,607.06,607.26,26458,607.1998
2026-02-09 05:20:00,607.34,607.59,607.14,607.2,9719,607.2908
2026-02-09 05:25:00,607.11,607.22,606.99,607.01,16060,607.0337
2026-02-09 05:30:00,606.97,607,606,606.27,31656,606.4872
2026-02-09 05:35:00,606.07,606.29,605.65,605.8,24224,605.9412
2026-02-09 05:40:00,605.86,606.14,605.33,605.69,19949,605.6681
2026-02-09 05:45:00,605.75,606.49,605.57,606.49,32166,606.1039
2026-02-09 05:50:00,606.49,607.39,606.49,607.06,20460,606.9797
2026-02-09 05:55:00,607.01,607.42,606.85,607.2,9694,607.1575
2026-02-09 06:00:00,607.12,607.32,607,607.1,10138,607.154
2026-02-09 06:05:00,607,607.2,606.58,607.16,16046,606.9103
2026-02-09 06:10:00,607.29,607.48,606.93,606.94,24102,607.1906
2026-02-09 06:15:00,606.93,607.13,606.72,606.79,5492,606.9409
2026-02-09 06:20:00,606.79,607.2,606.79,607.13,4448,607.0378
2026-02-09 06:25:00,607.08,607.77,607.04,607.77,16151,607.3083
2026-02-09 06:30:00,607.61,607.78,607.25,607.51,8046,607.5593
2026-02-09 06:35:00,607.47,607.61,607.3,607.48,6964,607.5021
2026-02-09 06:40:00,607.39,607.42,607.12,607.28,8594,607.2463
2026-02-09 06:45:00,607.29,607.38,606.95,607.25,11092,607.1865
2026-02-09 06:50:00,607.38,607.58,607.25,607.49,7615,607.4162
2026-02-09 06:55:00,607.55,607.56,607.29,607.31,6392,607.4287
2026-02-09 07:00:00,607.32,607.46,606.5,607.09,25521,607.0621
2026-02-09 07:05:00,607.15,608.22,607.15,608.21,29251,607.7145
2026-02-09 07:10:00,608.15,608.53,608.15,608.48,34433,608.3859
2026-02-09 07:15:00,608.47,608.49,607.63,608.18,9899,608.1678
2026-02-09 07:20:00,608.23,608.36,608.14,608.3,17490,608.2277
2026-02-09 07:25:00,608.22,608.38,608.13,608.36,6047,608.268
2026-02-09 07:30:00,608.28,608.4,608.07,608.33,7492,608.2257
2026-02-09 07:35:00,608.35,608.52,608.24,608.49,11830,608.391
2026-02-09 07:40:00,608.56,608.62,607.97,608.11,15804,608.2584
2026-02-09 07:45:00,608.05,608.46,607.94,608.26,7050,608.2419
2026-02-09 07:50:00,608.22,608.4,608.14,608.29,8454,608.2352
2026-02-09 07:55:00,608.3,608.6,608,608.6,13038,608.2313
2026-02-09 08:00:00,608.58,611.45,605.32,608.88,222303,609.2169
2026-02-09 08:05:00,608.86,611.4,608.85,609.57,50845,609.4569
2026-02-09 08:10:00,609.6,609.83,609.33,609.48,22564,609.5755
2026-02-09 08:15:00,609.43,609.44,609.0514,609.19,21318,609.2205
2026-02-09 08:20:00,609.22,609.91,609.2,609.6794,28550,609.5447
2026-02-09 08:25:00,609.7,609.7,608.88,609.05,32936,609.2009
2026-02-09 08:30:00,609.12,609.14,608.46,608.53,68452,608.7054
2026-02-09 08:35:00,608.46,608.76,608.41,608.75,32818,608.5818
2026-02-09 08:40:00,608.86,612.05,608.51,608.77,74965,610.7976
2026-02-09 08:45:00,608.8,608.91,608.31,608.63,40515,608.5819
2026-02-09 08:50:00,608.58,608.63,608,608.04,42483,608.2957
2026-02-09 08:55:00,608.06,608.25,607.9678,608.0672,20698,608.0965
2026-02-09 09:00:00,608.15,608.39,607.9,608,46046,608.0835
2026-02-09 09:05:00,608.0626,608.09,607.75,607.86,21754,607.8702
2026-02-09 09:10:00,607.84,608,607.45,607.9,47591,607.7234
2026-02-09 09:15:00,607.86,608.07,607.16,607.26,73362,607.822
2026-02-09 09:20:00,607.2889,607.5,607.07,607.48,34663,607.2584
2026-02-09 09:25:00,607.54,608.08,607.38,607.51,63317,607.7503
2026-02-09 09:30:00,607.54,607.92,605.07,607.1999,2631935.0,606.6628
2026-02-09 09:35:00,607.19,609.17,606.4437,609.155,1750141.0,607.7312
2026-02-09 09:40:00,609.15,609.81,608.71,609.75,1720228.0,609.2823
2026-02-09 09:45:00,609.77,610.7,609.08,610.27,1716523.0,610.0041
2026-02-09 09:50:00,610.295,610.35,608.33,609.062,1074173.0,609.0623
2026-02-09 09:55:00,609.09,609.71,608.68,608.86,1009544.0,609.2263
2026-02-09 10:00:00,608.81,610.08,608.63,610.05,1083400.0,609.2238
2026-02-09 10:05:00,610.05,611.28,609.97,610.91,1075249.0,610.7403
2026-02-09 10:10:00,610.9,611.38,610.34,611.28,912647,610.9149
2026-02-09 10:15:00,611.2892,611.99,611.28,611.99,1035854.0,611.6
2026-02-09 10:20:00,611.98,612.24,610.91,611.14,912008,611.4407
2026-02-09 10:25:00,611.13,611.25,610.135,610.525,1143801.0,610.5969
2026-02-09 10:30:00,610.53,612.07,610.49,612.01,890138,611.5724
2026-02-09 10:35:00,612.01,612.75,611.94,612.08,704591,612.3357
2026-02-09 10:40:00,612.06,612.53,612.01,612.51,455981,612.3366
2026-02-09 10:45:00,612.51,613.12,612.34,613.1,560879,612.6374
2026-02-09 10:50:00,613.11,613.37,612.815,613.21,651512,613.1185
2026-02-09 10:55:00,613.22,614.05,613.13,613.65,655865,613.5383
2026-02-09 11:00:00,613.645,614.01,613.57,613.87,673178,613.8109
2026-02-09 11:05:00,613.89,613.97,613.5001,613.77,438020,613.7341
2026-02-09 11:10:00,613.77,614.21,613.62,614.1313,564825,613.9438
