ticker,volume,open,close,high,low,window_start,transactions
QQQ,7702,614.25,614.81,614.9,614.25,1770886800000000000,110
QQQ,3941,614.88,615.03,615.04,614.88,1770886860000000000,89
QQQ,985,614.87,614.78,614.87,614.75,1770886920000000000,31
QQQ,2438,614.81,614.88,614.91,614.81,1770886980000000000,68
QQQ,2867,614.9,614.87,614.95,614.87,1770887040000000000,62
QQQ,2863,614.9,614.73,614.9,614.72,1770887100000000000,67
QQQ,1319,614.68,614.68,614.77,614.62,1770887160000000000,42
QQQ,1594,614.71,614.76,614.83,614.71,1770887220000000000,48
QQQ,166,614.82,614.82,614.82,614.82,1770887280000000000,18
QQQ,632,614.87,614.86,614.87,614.86,1770887340000000000,14
QQQ,3702,614.99,615.1,615.11,614.99,1770887400000000000,40
QQQ,986,615.15,615.06,615.15,615.04,1770887460000000000,28
QQQ,2570,615.0,614.9,615.07,614.9,1770887520000000000,50
QQQ,1206,614.86,614.92,614.92,614.85,1770887580000000000,32
QQQ,883,615.01,614.99,615.01,614.95,1770887640000000000,20
QQQ,975,614.97,614.99,615.05,614.96,1770887700000000000,24
QQQ,883,614.91,614.91,614.94,614.87,1770887760000000000,28
QQQ,800,614.93,615.01,615.05,614.93,1770887820000000000,26
QQQ,3577,615.11,614.94,615.15,614.94,1770887880000000000,47
QQQ,506,614.97,614.9,614.97,614.9,1770887940000000000,13
QQQ,2211,614.9,614.88,614.9,614.88,1770888000000000000,8
QQQ,673,614.88,615.05,615.05,614.88,1770888060000000000,16
QQQ,1552,615.03,614.88,615.03,614.88,1770888120000000000,29
QQQ,640,614.93,614.91,614.93,614.91,1770888180000000000,23
QQQ,253,614.83,614.84,614.84,614.83,1770888240000000000,7
QQQ,301,614.94,614.92,614.94,614.92,1770888300000000000,12
QQQ,448,614.98,615.04,615.04,614.98,1770888360000000000,10
QQQ,875,615.02,615.02,615.05,615.02,1770888420000000000,20
QQQ,446,614.92,614.92,614.92,614.89,1770888480000000000,23
QQQ,140,614.91,614.85,614.91,614.85,1770888540000000000,10
QQQ,550,614.75,614.68,614.75,614.65,1770888600000000000,18
QQQ,823,614.76,614.77,614.77,614.76,1770888660000000000,27
QQQ,558,614.8,614.82,614.82,614.8,1770888720000000000,12
QQQ,1775,614.85,614.74,614.89,614.74,1770888780000000000,35
QQQ,2808,614.76,614.81,614.82,614.74,1770888840000000000,35
QQQ,717,614.83,614.77,614.83,614.77,1770888900000000000,16
QQQ,808,614.83,614.81,614.83,614.81,1770888960000000000,16
QQQ,87,614.84,614.84,614.84,614.84,1770889020000000000,8
QQQ,2147,614.87,614.97,615.08,614.87,1770889080000000000,46
QQQ,106,614.9,614.9,614.9,614.9,1770889140000000000,11
QQQ,1575,614.87,614.79,614.87,614.79,1770889200000000000,20
QQQ,2030,614.78,614.75,614.82,614.75,1770889260000000000,48
QQQ,320,614.79,614.8,614.8,614.79,1770889320000000000,16
QQQ,575,614.78,614.78,614.78,614.77,1770889380000000000,18
QQQ,1018,614.72,614.65,614.72,614.65,1770889500000000000,26
QQQ,2214,614.62,614.5,614.62,614.5,1770889560000000000,44
QQQ,1771,614.45,614.54,614.54,614.43,1770889620000000000,40
QQQ,3922,614.53,614.47,614.6,614.45,1770889680000000000,36
QQQ,505,614.6,614.56,614.6,614.56,1770889740000000000,11
QQQ,2633,614.6,614.71,614.71,614.6,1770889800000000000,28
QQQ,463,614.7,614.76,614.76,614.7,1770889860000000000,13
QQQ,578,614.72,614.8,614.82,614.72,1770889920000000000,13
QQQ,112,614.77,614.77,614.77,614.77,1770889980000000000,6
QQQ,3125,614.8,614.9,614.92,614.8,1770890040000000000,54
QQQ,1261,614.85,614.83,614.85,614.8,1770890100000000000,39
QQQ,116,614.84,614.84,614.84,614.84,1770890160000000000,3
QQQ,1440,614.85,614.88,614.88,614.85,1770890220000000000,21
QQQ,2242,614.94,614.97,615.01,614.93,1770890280000000000,51
QQQ,2194,614.95,615.05,615.06,614.95,1770890340000000000,41
QQQ,1081,614.97,614.89,614.97,614.82,1770890400000000000,31
QQQ,4463,615.0,615.06,615.13,614.99,1770890460000000000,63
QQQ,929,615.07,615.15,615.15,615.07,1770890520000000000,21
QQQ,3196,615.21,615.24,615.25,615.21,1770890580000000000,60
QQQ,3634,615.25,615.27,615.42,615.25,1770890640000000000,86
QQQ,213,615.27,615.26,615.27,615.26,1770890700000000000,8
QQQ,1326,615.25,615.24,615.25,615.24,1770890760000000000,10
QQQ,1196,615.29,615.31,615.34,615.29,1770890820000000000,28
QQQ,3695,615.28,615.18,615.32,615.18,1770890880000000000,48
QQQ,1237,615.21,615.18,615.22,615.17,1770890940000000000,26
QQQ,530,615.16,615.03,615.16,615.03,1770891000000000000,12
QQQ,2496,615.0,614.85,615.0,614.85,1770891060000000000,42
QQQ,1228,614.77,614.66,614.77,614.65,1770891120000000000,28
QQQ,632,614.7,614.83,614.83,614.7,1770891180000000000,19
QQQ,1807,614.75,614.7,614.76,614.67,1770891240000000000,22
QQQ,1974,614.7,614.64,614.72,614.63,1770891300000000000,32
QQQ,778,614.7,614.73,614.79,614.7,1770891360000000000,13
QQQ,1413,614.72,614.77,614.81,614.72,1770891420000000000,22
QQQ,980,614.76,614.83,614.85,614.76,1770891480000000000,20
QQQ,1119,614.82,614.8,614.82,614.78,1770891540000000000,23
QQQ,498,614.75,614.6,614.75,614.6,1770891600000000000,13
QQQ,4276,614.56,614.56,614.59,614.53,1770891660000000000,66
QQQ,271,614.6,614.63,614.63,614.6,1770891720000000000,9
QQQ,1865,614.63,614.58,614.67,614.57,1770891780000000000,29
QQQ,83,614.57,614.57,614.57,614.57,1770891900000000000,5
QQQ,566,614.59,614.62,614.62,614.59,1770891960000000000,13
QQQ,808,614.57,614.51,614.57,614.51,1770892020000000000,15
QQQ,1457,614.53,614.64,614.68,614.52,1770892080000000000,27
QQQ,1148,614.66,614.64,614.66,614.64,1770892140000000000,9
QQQ,1032,614.74,614.8,614.8,614.74,1770892200000000000,22
QQQ,284,614.71,614.73,614.73,614.71,1770892260000000000,12
QQQ,310,614.65,614.68,614.68,614.65,1770892380000000000,12
QQQ,559,614.69,614.69,614.69,614.69,1770892440000000000,12
QQQ,685,614.65,614.65,614.65,614.64,1770892500000000000,16
QQQ,921,614.67,614.65,614.67,614.6,1770892560000000000,11
QQQ,661,614.65,614.58,614.65,614.58,1770892620000000000,14
QQQ,104,614.62,614.62,614.62,614.62,1770892740000000000,7
QQQ,145,614.81,614.81,614.81,614.81,1770892800000000000,12
QQQ,108,614.8,614.8,614.8,614.8,1770892860000000000,6
QQQ,526,614.79,614.71,614.79,614.71,1770892980000000000,15
QQQ,81,614.7,614.7,614.7,614.7,1770893040000000000,2
QQQ,116,614.68,614.68,614.68,614.68,1770893160000000000,5
QQQ,1846,614.73,614.65,614.74,614.65,1770893220000000000,35
QQQ,174,614.64,614.68,614.68,614.64,1770893280000000000,8
QQQ,561,614.66,614.65,614.66,614.63,1770893340000000000,14
QQQ,114,614.72,614.72,614.72,614.72,1770893460000000000,8
QQQ,188,614.75,614.77,614.77,614.75,1770893520000000000,7
QQQ,69,614.71,614.71,614.71,614.71,1770893640000000000,9
QQQ,51,614.66,614.66,614.66,614.66,1770893700000000000,2
QQQ,943,614.73,614.73,614.73,614.73,1770893760000000000,13
QQQ,1616,614.81,614.76,614.81,614.74,1770893880000000000,29
QQQ,17081,614.86,614.89,615.01,614.67,1770894000000000000,295
QQQ,173,614.89,614.89,614.89,614.89,1770894060000000000,8
QQQ,151,614.95,614.95,614.95,614.95,1770894120000000000,10
QQQ,904,615.0,615.01,615.01,615.0,1770894180000000000,21
QQQ,6753,614.94,614.65,614.96,614.63,1770894240000000000,118
QQQ,539,614.78,614.81,614.85,614.77,1770894300000000000,16
QQQ,2102,614.79,614.8,614.85,614.76,1770894360000000000,44
QQQ,672,614.79,614.72,614.87,614.72,1770894420000000000,19
QQQ,635,614.68,614.71,614.71,614.68,1770894480000000000,23
QQQ,1943,614.8,614.85,614.87,614.8,1770894540000000000,29
QQQ,618,614.89,614.82,614.89,614.82,1770894600000000000,23
QQQ,1011,614.94,614.89,614.94,614.88,1770894660000000000,30
QQQ,464,614.92,614.92,614.92,614.92,1770894720000000000,12
QQQ,201,614.94,614.94,614.94,614.94,1770894780000000000,9
QQQ,1075,615.04,615.03,615.08,615.03,1770894840000000000,20
QQQ,553,614.97,614.97,614.97,614.97,1770894900000000000,16
QQQ,10745,615.12,615.14,615.14,615.08,1770895020000000000,90
QQQ,1404,615.13,615.11,615.16,615.11,1770895080000000000,25
QQQ,2203,615.09,615.14,615.14,615.08,1770895140000000000,30
QQQ,1849,615.17,615.21,615.26,615.17,1770895200000000000,39
QQQ,1736,615.23,615.14,615.23,615.13,1770895260000000000,32
QQQ,1483,615.19,615.0,615.19,615.0,1770895320000000000,31
QQQ,849,615.0,615.05,615.09,614.97,1770895380000000000,37
QQQ,491,615.06,615.03,615.06,615.03,1770895440000000000,18
QQQ,1209,615.09,615.02,615.09,615.02,1770895560000000000,27
QQQ,1256,615.0,615.18,615.19,615.0,1770895620000000000,23
QQQ,4555,615.22,615.3,615.3,615.22,1770895680000000000,39
QQQ,1698,615.33,615.34,615.34,615.31,1770895740000000000,28
QQQ,190,615.3,615.3,615.3,615.3,1770895800000000000,9
QQQ,469,615.3,615.2,615.3,615.2,1770895860000000000,13
QQQ,696,615.2,615.17,615.21,615.15,1770895920000000000,16
QQQ,1854,615.14,615.14,615.17,615.14,1770895980000000000,22
QQQ,1078,615.05,615.03,615.05,615.02,1770896040000000000,20
QQQ,2187,615.03,614.93,615.03,614.93,1770896100000000000,34
QQQ,1187,614.94,614.86,614.95,614.86,1770896160000000000,31
QQQ,3173,614.9,614.85,614.96,614.85,1770896220000000000,41
QQQ,1413,614.85,614.83,614.86,614.83,1770896280000000000,23
QQQ,1300,614.79,614.8,614.8,614.76,1770896340000000000,27
QQQ,982,614.83,614.77,614.83,614.75,1770896400000000000,22
QQQ,119,614.71,614.71,614.71,614.71,1770896460000000000,14
QQQ,119,614.72,614.72,614.72,614.72,1770896520000000000,4
QQQ,363,614.72,614.72,614.72,614.72,1770896580000000000,10
QQQ,5149,614.7,614.69,614.7,614.68,1770896640000000000,46
QQQ,732,614.69,614.78,614.78,614.69,1770896700000000000,23
QQQ,820,614.8,614.81,614.81,614.8,1770896760000000000,18
QQQ,901,614.77,614.86,614.86,614.77,1770896820000000000,16
QQQ,717,614.87,614.92,614.92,614.87,1770896880000000000,12
QQQ,2122,614.93,615.02,615.02,614.92,1770896940000000000,42
QQQ,4356,615.01,615.01,615.14,614.99,1770897000000000000,78
QQQ,635,614.94,615.03,615.03,614.94,1770897060000000000,12
QQQ,810,615.07,615.11,615.11,615.05,1770897120000000000,22
QQQ,217,615.13,615.13,615.13,615.12,1770897180000000000,11
QQQ,569,615.18,615.17,615.2,615.15,1770897240000000000,12
QQQ,226,615.09,615.07,615.09,615.07,1770897300000000000,8
QQQ,9282,615.06,615.21,615.25,615.04,1770897360000000000,102
QQQ,1509,615.22,615.21,615.22,615.17,1770897420000000000,25
QQQ,2228,615.23,615.25,615.3,615.21,1770897480000000000,47
QQQ,2383,615.22,615.28,615.33,615.22,1770897540000000000,45
QQQ,2620,615.23,615.22,615.3,615.15,1770897600000000000,93
QQQ,1324,615.22,615.1,615.22,615.1,1770897660000000000,29
QQQ,1235,615.17,615.05,615.19,615.05,1770897720000000000,29
QQQ,1157,615.0,614.93,615.0,614.93,1770897780000000000,41
QQQ,1481,614.89,614.84,614.89,614.78,1770897840000000000,45
QQQ,757,614.85,614.89,614.89,614.8,1770897900000000000,19
QQQ,991,614.87,614.95,614.95,614.87,1770897960000000000,27
QQQ,1434,614.88,614.75,614.88,614.75,1770898020000000000,33
QQQ,995,614.78,614.88,614.88,614.78,1770898080000000000,25
QQQ,2899,614.98,614.9,614.98,614.9,1770898140000000000,71
QQQ,339,614.92,614.86,614.93,614.86,1770898200000000000,11
QQQ,2315,614.75,614.8,614.82,614.7,1770898260000000000,66
QQQ,584,614.75,614.81,614.81,614.75,1770898320000000000,15
QQQ,345,614.76,614.87,614.87,614.75,1770898380000000000,16
QQQ,2799,614.89,615.06,615.06,614.88,1770898440000000000,63
QQQ,291,614.91,614.91,614.91,614.91,1770898500000000000,13
QQQ,153,614.94,614.97,614.97,614.94,1770898560000000000,7
QQQ,569,614.98,615.04,615.04,614.98,1770898620000000000,15
QQQ,1117,614.99,615.01,615.01,614.98,1770898680000000000,19
QQQ,1857,615.02,614.99,615.02,614.95,1770898740000000000,38
QQQ,1664,615.01,615.05,615.05,615.0,1770898800000000000,46
QQQ,2610,615.03,614.95,615.03,614.92,1770898860000000000,59
QQQ,489,614.95,615.03,615.03,614.95,1770898920000000000,16
QQQ,2107,615.03,615.07,615.07,615.03,1770898980000000000,39
QQQ,5131,615.09,615.12,615.12,615.04,1770899040000000000,74
QQQ,401,615.08,615.07,615.08,615.06,1770899100000000000,12
QQQ,693,615.13,615.08,615.14,615.08,1770899160000000000,19
QQQ,112,615.11,615.11,615.11,615.11,1770899220000000000,4
QQQ,3427,615.12,615.17,615.17,615.08,1770899280000000000,66
QQQ,4047,615.17,615.21,615.25,615.17,1770899340000000000,75
QQQ,1918,615.18,615.3,615.3,615.18,1770899400000000000,44
QQQ,5687,615.25,615.43,615.46,615.25,1770899460000000000,99
QQQ,3155,615.42,615.4,615.53,615.4,1770899520000000000,53
