ticker,volume,open,close,high,low,window_start,transactions
QQQ,7156,622.85,622.17,622.85,622.12,1767776400000000000,137
QQQ,2408,622.12,622.06,622.13,622.06,1767776460000000000,55
QQQ,6369,622.07,621.91,622.07,621.9,1767776520000000000,136
QQQ,4286,621.85,622.12,622.12,621.82,1767776580000000000,108
QQQ,2320,622.06,622.05,622.1,622.04,1767776640000000000,40
QQQ,3306,622.0,621.92,622.0,621.91,1767776700000000000,45
QQQ,5964,621.9,621.7,621.9,621.7,1767776760000000000,89
QQQ,2763,621.73,621.81,621.81,621.64,1767776820000000000,78
QQQ,4018,621.76,621.68,621.76,621.67,1767776880000000000,41
QQQ,1598,621.64,621.77,621.79,621.64,1767776940000000000,33
QQQ,2578,621.81,621.64,621.81,621.64,1767777000000000000,55
QQQ,1652,621.74,621.88,621.9,621.73,1767777060000000000,25
QQQ,1206,621.96,621.91,621.96,621.89,1767777120000000000,23
QQQ,721,621.88,621.91,621.91,621.87,1767777180000000000,15
QQQ,1756,621.92,621.92,621.93,621.92,1767777240000000000,24
QQQ,1413,621.87,621.88,621.91,621.87,1767777300000000000,31
QQQ,564,621.81,621.88,621.88,621.8,1767777360000000000,15
QQQ,1136,621.92,621.92,621.93,621.89,1767777420000000000,26
QQQ,305,621.85,621.84,621.85,621.83,1767777480000000000,12
QQQ,3091,621.78,621.65,621.8,621.64,1767777540000000000,73
QQQ,1596,621.64,621.66,621.69,621.64,1767777600000000000,33
QQQ,6290,621.69,621.47,621.69,621.47,1767777660000000000,112
QQQ,5895,621.51,621.65,621.65,621.47,1767777720000000000,57
QQQ,399,621.6,621.64,621.67,621.6,1767777780000000000,16
QQQ,1522,621.58,621.61,621.61,621.58,1767777900000000000,30
QQQ,1782,621.56,621.7,621.7,621.56,1767777960000000000,31
QQQ,3557,621.73,621.79,621.8,621.73,1767778020000000000,64
QQQ,25885,621.83,621.88,621.9,621.83,1767778080000000000,160
QQQ,1159,621.92,621.9,621.92,621.9,1767778140000000000,19
QQQ,1050,621.94,621.93,621.94,621.92,1767778200000000000,25
QQQ,1072,621.98,621.96,621.98,621.94,1767778260000000000,21
QQQ,4064,621.94,622.07,622.09,621.94,1767778320000000000,82
QQQ,598,622.05,622.05,622.06,622.03,1767778380000000000,20
QQQ,5157,622.1,622.15,622.15,622.06,1767778440000000000,47
QQQ,1841,622.12,622.06,622.14,622.06,1767778500000000000,41
QQQ,950,622.03,622.02,622.03,622.02,1767778560000000000,17
QQQ,977,621.95,621.94,621.95,621.93,1767778620000000000,40
QQQ,725,621.91,621.93,621.95,621.91,1767778680000000000,29
QQQ,192,621.91,621.93,621.93,621.91,1767778740000000000,7
QQQ,1209,621.92,621.87,621.92,621.87,1767778800000000000,34
