ticker,volume,open,close,high,low,window_start,transactions
QQQ,3882,613.0,612.13,613.0,612.13,1770800400000000000,58
QQQ,3490,612.18,612.4,612.4,612.14,1770800460000000000,55
QQQ,7209,612.59,612.72,612.81,612.59,1770800520000000000,90
QQQ,977,612.69,612.77,612.8,612.69,1770800580000000000,28
QQQ,265,612.76,612.78,612.78,612.76,1770800640000000000,18
QQQ,1052,612.7,612.83,612.83,612.69,1770800700000000000,23
QQQ,2170,612.97,612.86,612.97,612.86,1770800760000000000,28
QQQ,660,612.85,612.89,612.89,612.85,1770800820000000000,20
QQQ,270,612.94,612.94,612.94,612.94,1770800880000000000,13
QQQ,1779,612.9,612.84,612.91,612.82,1770800940000000000,29
QQQ,89,612.87,612.87,612.87,612.87,1770801000000000000,3
QQQ,1308,612.94,612.96,613.0,612.93,1770801060000000000,30
QQQ,1308,612.93,612.84,612.96,612.84,1770801120000000000,29
QQQ,1354,612.83,612.64,612.83,612.62,1770801180000000000,40
QQQ,1337,612.57,612.54,612.57,612.5,1770801240000000000,32
QQQ,533,612.5,612.56,612.56,612.45,1770801300000000000,14
QQQ,754,612.56,612.5,612.56,612.5,1770801360000000000,20
QQQ,1124,612.45,612.46,612.46,612.45,1770801420000000000,19
QQQ,1543,612.4,612.44,612.44,612.27,1770801480000000000,37
QQQ,3529,612.43,612.2,612.43,612.2,1770801540000000000,33
QQQ,1161,612.33,612.21,612.33,612.21,1770801600000000000,29
QQQ,1306,612.09,612.06,612.09,612.05,1770801660000000000,29
QQQ,1444,612.16,612.16,612.22,612.14,1770801720000000000,32
QQQ,4748,612.24,612.06,612.26,612.06,1770801780000000000,33
QQQ,570,612.09,612.11,612.12,612.08,1770801840000000000,21
QQQ,400,612.23,612.15,612.23,612.15,1770801900000000000,20
QQQ,795,612.21,612.25,612.25,612.2,1770801960000000000,16
QQQ,1821,612.39,612.34,612.41,612.33,1770802020000000000,44
QQQ,2138,612.32,612.39,612.39,612.29,1770802080000000000,33
QQQ,270,612.46,612.44,612.46,612.44,1770802140000000000,18
QQQ,321,612.49,612.35,612.49,612.32,1770802200000000000,13
QQQ,826,612.22,612.24,612.29,612.22,1770802260000000000,20
QQQ,1584,612.21,612.02,612.21,612.02,1770802320000000000,45
QQQ,1569,612.11,611.9,612.16,611.9,1770802380000000000,35
QQQ,3536,611.8,611.89,611.89,611.77,1770802440000000000,64
QQQ,1194,611.85,611.85,611.87,611.83,1770802500000000000,37
QQQ,273,611.91,611.74,611.91,611.74,1770802560000000000,17
QQQ,342,611.73,611.72,611.73,611.7,1770802620000000000,23
QQQ,1914,611.67,611.42,611.67,611.42,1770802680000000000,71
QQQ,1765,611.41,611.42,611.44,611.29,1770802740000000000,57
QQQ,2363,611.25,611.45,611.45,611.25,1770802800000000000,45
QQQ,846,611.39,611.33,611.41,611.3,1770802860000000000,18
QQQ,1074,611.34,611.41,611.41,611.3,1770802920000000000,27
QQQ,2161,611.46,611.45,611.46,611.42,1770802980000000000,30
QQQ,1493,611.39,611.39,611.39,611.28,1770803040000000000,25
QQQ,697,611.51,611.43,611.51,611.43,1770803100000000000,21
QQQ,464,611.51,611.54,611.54,611.51,1770803160000000000,19
QQQ,3383,611.66,611.66,611.67,611.52,1770803220000000000,56
QQQ,1647,611.67,611.5,611.69,611.44,1770803340000000000,36
QQQ,417,611.43,611.54,611.54,611.42,1770803460000000000,16
QQQ,1604,611.58,611.6,611.61,611.55,1770803520000000000,25
QQQ,872,611.6,611.7,611.71,611.6,1770803580000000000,10
QQQ,6233,611.71,611.82,611.85,611.71,1770803640000000000,69
QQQ,1874,611.75,611.73,611.75,611.69,1770803700000000000,32
QQQ,1385,611.62,611.57,611.62,611.54,1770803760000000000,30
QQQ,922,611.52,611.56,611.58,611.5,1770803820000000000,22
QQQ,648,611.6,611.53,611.61,611.53,1770803880000000000,13
QQQ,1883,611.48,611.27,611.48,611.27,1770803940000000000,50
QQQ,13663,611.2,610.88,611.25,610.77,1770804000000000000,328
QQQ,9094,610.75,610.19,610.77,610.19,1770804060000000000,235
QQQ,7690,610.11,610.15,610.2,609.93,1770804120000000000,189
QQQ,7106,610.0,610.23,610.23,609.93,1770804180000000000,102
QQQ,2054,610.15,610.2,610.2,609.9,1770804240000000000,52
QQQ,2930,610.25,610.28,610.3,610.1,1770804300000000000,59
QQQ,3219,610.35,610.16,610.45,610.16,1770804360000000000,61
QQQ,1378,610.18,610.09,610.18,610.09,1770804420000000000,49
QQQ,1636,610.01,610.03,610.04,609.95,1770804480000000000,43
QQQ,2015,609.96,610.01,610.03,609.96,1770804540000000000,37
QQQ,1968,610.1,610.4,610.4,610.1,1770804600000000000,29
QQQ,2714,610.36,610.39,610.45,610.34,1770804660000000000,57
QQQ,2250,610.39,610.46,610.54,610.39,1770804720000000000,64
QQQ,1475,610.31,610.11,610.31,610.11,1770804780000000000,27
QQQ,906,610.13,610.21,610.21,610.12,1770804840000000000,24
QQQ,1316,610.28,610.27,610.36,610.27,1770804900000000000,37
QQQ,764,610.33,610.38,610.38,610.32,1770804960000000000,20
QQQ,2496,610.38,610.41,610.42,610.36,1770805020000000000,35
QQQ,478,610.49,610.52,610.52,610.49,1770805080000000000,15
QQQ,1167,610.5,610.46,610.53,610.46,1770805140000000000,32
QQQ,901,610.45,610.59,610.59,610.38,1770805200000000000,28
