ticker,volume,open,close,high,low,window_start,transactions
QQQ,1348,624.0,624.51,624.52,624.0,1768554000000000000,42
QQQ,834,624.52,624.7,624.7,624.52,1768554060000000000,22
QQQ,1596,624.69,624.64,624.7,624.63,1768554120000000000,34
QQQ,18978,624.57,624.7,624.76,624.57,1768554180000000000,174
QQQ,4503,624.69,624.74,624.79,624.68,1768554240000000000,57
QQQ,4314,624.76,624.89,624.91,624.75,1768554300000000000,67
QQQ,619,624.88,624.85,624.91,624.85,1768554360000000000,12
QQQ,1016,624.76,624.69,624.76,624.69,1768554420000000000,25
QQQ,1565,624.7,624.65,624.73,624.65,1768554480000000000,30
QQQ,1713,624.67,624.69,624.69,624.62,1768554540000000000,42
QQQ,3078,624.71,624.81,624.83,624.71,1768554600000000000,43
QQQ,659,624.73,624.8,624.8,624.73,1768554660000000000,13
QQQ,670,624.85,624.75,624.85,624.75,1768554720000000000,14
QQQ,1917,624.75,624.76,624.8,624.75,1768554780000000000,38
QQQ,388,624.79,624.75,624.8,624.75,1768554840000000000,14
QQQ,971,624.74,624.72,624.74,624.72,1768554900000000000,25
QQQ,576,624.68,624.64,624.68,624.64,1768554960000000000,12
QQQ,2171,624.61,624.51,624.61,624.5,1768555020000000000,34
QQQ,3383,624.47,624.52,624.52,624.39,1768555080000000000,59
QQQ,19125,624.48,624.51,624.51,624.44,1768555140000000000,160
QQQ,956,624.44,624.26,624.45,624.26,1768555200000000000,28
QQQ,2489,624.25,624.44,624.44,624.21,1768555260000000000,52
QQQ,3397,624.43,624.55,624.55,624.43,1768555320000000000,47
QQQ,141,624.53,624.53,624.53,624.53,1768555380000000000,8
QQQ,767,624.63,624.63,624.65,624.59,1768555440000000000,22
QQQ,650,624.62,624.64,624.64,624.61,1768555500000000000,15
QQQ,382,624.67,624.76,624.77,624.67,1768555560000000000,12
QQQ,776,624.74,624.75,624.76,624.71,1768555620000000000,21
QQQ,520,624.76,624.8,624.81,624.75,1768555680000000000,10
QQQ,338,624.85,624.9,624.91,624.85,1768555740000000000,21
QQQ,4067,624.94,624.92,624.97,624.92,1768555800000000000,48
QQQ,939,624.94,624.84,624.94,624.84,1768555860000000000,19
QQQ,152,624.83,624.83,624.83,624.83,1768555920000000000,7
QQQ,1279,624.8,624.8,624.82,624.8,1768555980000000000,15
QQQ,1636,624.65,624.74,624.74,624.65,1768556100000000000,38
QQQ,295,624.74,624.75,624.75,624.74,1768556160000000000,5
QQQ,1028,624.74,624.7,624.74,624.69,1768556220000000000,26
QQQ,250,624.69,624.67,624.69,624.67,1768556280000000000,13
QQQ,1146,624.66,624.66,624.66,624.66,1768556340000000000,18
QQQ,1515,624.61,624.62,624.63,624.58,1768556400000000000,41
QQQ,951,624.58,624.55,624.59,624.55,1768556460000000000,27
QQQ,897,624.65,624.63,624.67,624.63,1768556520000000000,25
QQQ,1095,624.63,624.7,624.73,624.63,1768556580000000000,26
QQQ,551,624.64,624.67,624.67,624.64,1768556640000000000,15
