ticker,volume,open,close,high,low,window_start,transactions
QQQ,12826.000000,602.100000,602.180000,602.290000,602.060000,1771923600000000000,174
QQQ,15273.000000,602.130000,602.400000,602.410000,602.010000,1771923660000000000,141
QQQ,1045.000000,602.350000,602.500000,602.500000,602.350000,1771923720000000000,30
QQQ,3847.000000,602.550000,602.480000,602.620000,602.470000,1771923780000000000,54
QQQ,2578.000000,602.450000,602.400000,602.500000,602.330000,1771923840000000000,56
QQQ,2208.000000,602.410000,602.290000,602.420000,602.290000,1771923900000000000,31
QQQ,1033.000000,602.280000,602.380000,602.390000,602.280000,1771923960000000000,32
QQQ,8427.000000,602.360000,602.480000,602.480000,602.280000,1771924020000000000,85
QQQ,1739.000000,602.470000,602.530000,602.570000,602.450000,1771924080000000000,34
QQQ,4182.000000,602.520000,602.660000,602.730000,602.520000,1771924140000000000,48
QQQ,1398.000000,602.590000,602.640000,602.670000,602.570000,1771924200000000000,35
QQQ,2887.000000,602.670000,602.740000,602.750000,602.590000,1771924260000000000,59
QQQ,3176.000000,602.740000,602.850000,602.850000,602.710000,1771924320000000000,50
QQQ,2957.000000,602.870000,602.910000,602.910000,602.770000,1771924380000000000,44
QQQ,5798.000000,602.930000,603.170000,603.170000,602.910000,1771924440000000000,67
QQQ,1199.000000,603.100000,603.110000,603.150000,603.030000,1771924500000000000,38
QQQ,3581.000000,603.080000,603.200000,603.210000,603.060000,1771924560000000000,67
QQQ,280.000000,603.180000,603.180000,603.180000,603.170000,1771924620000000000,4
QQQ,889.000000,603.230000,603.130000,603.230000,603.110000,1771924680000000000,25
QQQ,2138.000000,603.080000,602.950000,603.080000,602.950000,1771924740000000000,38
QQQ,892.000000,602.970000,603.000000,603.000000,602.960000,1771924800000000000,16
QQQ,2250.000000,603.030000,603.000000,603.040000,602.950000,1771924860000000000,38
QQQ,424.000000,603.020000,602.990000,603.020000,602.990000,1771924920000000000,13
QQQ,2416.000000,602.870000,602.890000,602.980000,602.830000,1771924980000000000,51
QQQ,614.000000,602.870000,602.900000,602.930000,602.870000,1771925040000000000,18
QQQ,2259.000000,602.900000,602.990000,602.990000,602.860000,1771925100000000000,41
QQQ,2613.000000,602.940000,603.030000,603.050000,602.920000,1771925160000000000,52
QQQ,1937.000000,602.920000,602.870000,603.000000,602.870000,1771925220000000000,35
QQQ,662.000000,602.820000,602.900000,602.900000,602.800000,1771925280000000000,23
QQQ,1489.000000,602.930000,602.820000,602.930000,602.820000,1771925340000000000,31
QQQ,2019.000000,602.850000,602.780000,602.850000,602.760000,1771925400000000000,30
QQQ,591.000000,602.670000,602.660000,602.670000,602.660000,1771925460000000000,21
QQQ,2221.000000,602.660000,602.480000,602.660000,602.440000,1771925520000000000,42
QQQ,770.000000,602.550000,602.550000,602.550000,602.540000,1771925580000000000,22
QQQ,354.000000,602.530000,602.450000,602.530000,602.450000,1771925640000000000,18
QQQ,3720.000000,602.380000,602.250000,602.380000,602.220000,1771925700000000000,52
QQQ,3603.000000,602.140000,602.580000,602.630000,602.140000,1771925760000000000,67
QQQ,528.000000,602.550000,602.470000,602.550000,602.470000,1771925820000000000,22
QQQ,307.000000,602.500000,602.520000,602.560000,602.500000,1771925880000000000,8
QQQ,87.000000,602.650000,602.650000,602.650000,602.650000,1771925940000000000,6
QQQ,3761.000000,602.790000,602.910000,602.910000,602.780000,1771926000000000000,44
QQQ,2238.000000,602.900000,602.790000,602.900000,602.770000,1771926060000000000,31
QQQ,1065.000000,602.820000,602.930000,602.930000,602.820000,1771926120000000000,30
QQQ,435.000000,602.950000,602.950000,602.950000,602.950000,1771926180000000000,10
QQQ,109.000000,602.880000,602.880000,602.880000,602.880000,1771926240000000000,11
QQQ,297.000000,603.010000,602.980000,603.010000,602.980000,1771926300000000000,10
QQQ,1491.000000,602.840000,602.920000,602.930000,602.840000,1771926360000000000,26
QQQ,535.000000,602.930000,602.970000,602.970000,602.930000,1771926420000000000,13
QQQ,672.000000,603.080000,603.140000,603.170000,603.060000,1771926480000000000,18
QQQ,1397.000000,603.140000,603.160000,603.190000,603.110000,1771926540000000000,34
