ticker,volume,open,close,high,low,window_start,transactions
QQQ,4504,610.5,609.85,610.5,609.68,1768986000000000000,105
QQQ,2137,609.82,609.72,609.87,609.68,1768986060000000000,57
QQQ,752,609.74,609.8,609.8,609.7,1768986120000000000,31
QQQ,4053,609.85,610.13,610.16,609.85,1768986180000000000,81
QQQ,400,610.11,610.13,610.13,610.02,1768986240000000000,17
QQQ,3083,610.13,610.09,610.15,610.09,1768986300000000000,51
QQQ,5697,610.08,609.93,610.11,609.89,1768986360000000000,90
QQQ,1729,609.91,609.69,609.91,609.68,1768986420000000000,50
QQQ,3231,609.71,609.54,609.74,609.52,1768986480000000000,74
QQQ,3150,609.54,609.4,609.59,609.4,1768986540000000000,80
QQQ,3365,609.49,609.6,609.7,609.49,1768986600000000000,53
QQQ,2844,609.59,609.61,609.61,609.53,1768986660000000000,52
QQQ,4744,609.62,609.65,609.65,609.51,1768986720000000000,78
QQQ,1563,609.72,609.84,609.84,609.72,1768986780000000000,46
QQQ,652,609.81,609.85,609.85,609.78,1768986840000000000,16
QQQ,776,609.87,609.8,609.87,609.8,1768986900000000000,30
QQQ,3136,609.76,609.67,609.76,609.65,1768986960000000000,55
QQQ,2063,609.74,609.89,609.89,609.74,1768987020000000000,47
QQQ,550,609.86,609.89,609.9,609.85,1768987080000000000,42
QQQ,497,609.81,609.83,609.84,609.81,1768987140000000000,37
QQQ,3681,609.83,609.8,609.83,609.78,1768987200000000000,51
QQQ,3630,609.8,609.69,609.8,609.68,1768987260000000000,72
QQQ,2742,609.64,609.62,609.68,609.6,1768987320000000000,43
QQQ,3479,609.6,609.31,609.6,609.26,1768987380000000000,111
QQQ,3243,609.27,609.32,609.35,609.2,1768987440000000000,74
QQQ,2877,609.32,609.34,609.43,609.32,1768987500000000000,56
QQQ,404,609.39,609.42,609.42,609.39,1768987560000000000,17
QQQ,639,609.5,609.52,609.58,609.5,1768987620000000000,24
QQQ,519,609.48,609.47,609.48,609.43,1768987680000000000,27
QQQ,826,609.44,609.53,609.53,609.42,1768987740000000000,22
QQQ,788,609.48,609.42,609.48,609.42,1768987800000000000,32
QQQ,1115,609.4,609.38,609.4,609.25,1768987860000000000,46
QQQ,673,609.39,609.38,609.4,609.38,1768987920000000000,29
QQQ,1799,609.3,609.29,609.3,609.21,1768987980000000000,48
QQQ,1858,609.31,609.38,609.41,609.27,1768988040000000000,47
QQQ,1772,609.41,609.33,609.41,609.24,1768988100000000000,45
QQQ,129,609.32,609.32,609.32,609.32,1768988160000000000,14
QQQ,5275,609.22,609.13,609.37,609.08,1768988220000000000,113
QQQ,4050,609.09,609.42,609.42,609.09,1768988280000000000,46
QQQ,3236,609.35,609.15,609.35,609.15,1768988340000000000,51
QQQ,1136,609.26,609.37,609.37,609.26,1768988400000000000,20
QQQ,1045,609.35,609.27,609.35,609.27,1768988460000000000,23
QQQ,732,609.22,609.21,609.25,609.15,1768988520000000000,30
QQQ,974,609.2,609.0,609.22,609.0,1768988580000000000,99
QQQ,2700,608.93,609.01,609.01,608.9,1768988640000000000,97
QQQ,1796,609.03,608.91,609.03,608.83,1768988700000000000,59
QQQ,13179,608.85,608.74,608.86,608.7,1768988760000000000,155
QQQ,11017,608.71,608.56,608.81,608.56,1768988820000000000,154
QQQ,19833,608.56,608.52,608.61,608.37,1768988880000000000,246
QQQ,9516,608.5,608.61,608.63,608.44,1768988940000000000,108
QQQ,439,608.62,608.6,608.66,608.59,1768989000000000000,22
QQQ,2218,608.64,608.55,608.66,608.55,1768989060000000000,33
QQQ,1308,608.63,608.68,608.68,608.58,1768989120000000000,39
QQQ,1580,608.62,608.55,608.62,608.53,1768989180000000000,38
QQQ,2439,608.53,608.43,608.56,608.43,1768989240000000000,78
QQQ,2717,608.46,608.53,608.58,608.46,1768989300000000000,66
QQQ,6258,608.54,608.19,608.55,608.19,1768989360000000000,145
QQQ,2702,608.17,608.24,608.35,608.17,1768989420000000000,65
QQQ,7600,608.2,608.0,608.22,608.0,1768989480000000000,253
QQQ,3269,607.98,607.91,608.06,607.9,1768989540000000000,72
QQQ,2620,607.91,607.86,608.04,607.85,1768989600000000000,70
QQQ,5990,607.81,607.85,607.92,607.75,1768989660000000000,113
QQQ,4429,607.85,608.35,608.36,607.85,1768989720000000000,100
QQQ,1152,608.47,608.59,608.6,608.47,1768989780000000000,36
QQQ,992,608.71,608.68,608.73,608.67,1768989840000000000,40
QQQ,3344,608.65,608.49,608.65,608.48,1768989900000000000,50
QQQ,1254,608.45,608.51,608.57,608.45,1768989960000000000,32
QQQ,894,608.54,608.54,608.63,608.52,1768990020000000000,34
QQQ,545,608.44,608.52,608.52,608.44,1768990080000000000,34
QQQ,685,608.47,608.5,608.51,608.47,1768990140000000000,25
QQQ,684,608.49,608.43,608.5,608.43,1768990200000000000,30
QQQ,1362,608.35,608.35,608.36,608.33,1768990260000000000,40
QQQ,972,608.4,608.43,608.49,608.3,1768990320000000000,37
QQQ,1398,608.45,608.56,608.6,608.45,1768990380000000000,33
QQQ,5304,608.52,608.51,608.55,608.47,1768990440000000000,76
QQQ,3398,608.7,608.8,608.86,608.7,1768990500000000000,56
QQQ,2512,608.72,608.81,608.85,608.72,1768990560000000000,40
QQQ,1254,608.84,608.96,608.99,608.84,1768990620000000000,26
QQQ,3233,608.98,608.92,609.03,608.86,1768990680000000000,53
QQQ,1621,608.82,608.9,608.91,608.79,1768990740000000000,44
QQQ,1707,608.97,608.9,609.06,608.9,1768990800000000000,30
QQQ,1321,608.69,608.63,608.69,608.59,1768990860000000000,28
QQQ,2424,608.48,608.57,608.58,608.48,1768990920000000000,48
QQQ,231,608.61,608.78,608.78,608.61,1768990980000000000,9
QQQ,120,608.8,608.8,608.8,608.8,1768991040000000000,12
QQQ,329,608.81,608.9,608.91,608.81,1768991100000000000,12
QQQ,492,608.94,608.95,608.98,608.94,1768991160000000000,18
QQQ,1406,608.88,609.02,609.03,608.84,1768991220000000000,26
QQQ,2311,609.02,609.1,609.16,609.0,1768991280000000000,32
QQQ,642,609.08,609.0,609.08,609.0,1768991340000000000,17
QQQ,704,609.1,609.08,609.13,609.08,1768991400000000000,16
QQQ,252,609.03,609.0,609.03,609.0,1768991460000000000,9
QQQ,231,609.09,609.15,609.19,609.09,1768991520000000000,5
QQQ,872,609.03,609.09,609.09,609.03,1768991640000000000,16
QQQ,214,609.03,609.03,609.03,609.03,1768991700000000000,10
QQQ,1152,609.02,609.07,609.07,609.02,1768991760000000000,43
QQQ,2005,609.16,609.16,609.16,609.16,1768991820000000000,12
QQQ,948,609.13,609.3,609.3,609.13,1768991880000000000,19
QQQ,3379,609.21,609.15,609.21,609.12,1768991940000000000,39
QQQ,3095,609.16,609.25,609.25,609.1,1768992000000000000,51
QQQ,632,609.26,609.29,609.29,609.26,1768992060000000000,16
QQQ,336,609.18,609.21,609.23,609.18,1768992120000000000,19
QQQ,788,609.13,609.13,609.13,609.12,1768992180000000000,24
QQQ,624,609.1,609.21,609.21,609.1,1768992240000000000,34
QQQ,252,609.16,609.15,609.16,609.15,1768992360000000000,16
QQQ,320,609.12,609.09,609.12,609.09,1768992420000000000,26
QQQ,732,609.07,609.08,609.08,609.07,1768992480000000000,17
QQQ,80,609.15,609.15,609.15,609.15,1768992540000000000,3
QQQ,435,609.11,609.11,609.11,609.11,1768992600000000000,27
QQQ,3488,608.96,609.01,609.06,608.94,1768992660000000000,99
QQQ,282,608.91,608.9,608.91,608.9,1768992720000000000,22
QQQ,707,608.93,608.86,608.94,608.86,1768992780000000000,43
QQQ,2124,608.77,608.73,608.79,608.73,1768992840000000000,45
QQQ,2867,608.66,608.62,608.7,608.57,1768992900000000000,69
QQQ,1506,608.58,608.45,608.58,608.45,1768992960000000000,58
QQQ,1366,608.5,608.5,608.55,608.5,1768993020000000000,35
QQQ,673,608.51,608.59,608.59,608.46,1768993080000000000,30
QQQ,639,608.56,608.48,608.56,608.48,1768993140000000000,22
QQQ,1378,608.43,608.3,608.43,608.24,1768993200000000000,68
QQQ,2534,608.32,608.24,608.32,608.2,1768993260000000000,61
QQQ,1410,608.2,608.13,608.2,608.13,1768993320000000000,40
QQQ,7070,608.1,608.25,608.3,608.07,1768993380000000000,118
QQQ,1661,608.24,608.26,608.3,608.23,1768993440000000000,45
QQQ,2303,608.3,608.37,608.41,608.3,1768993500000000000,48
QQQ,705,608.41,608.37,608.45,608.36,1768993560000000000,30
QQQ,476,608.35,608.43,608.43,608.35,1768993620000000000,25
QQQ,704,608.41,608.44,608.47,608.41,1768993680000000000,18
QQQ,467,608.42,608.31,608.42,608.3,1768993740000000000,27
QQQ,401,608.42,608.38,608.42,608.38,1768993800000000000,17
QQQ,3392,608.35,608.31,608.42,608.3,1768993860000000000,48
QQQ,2399,608.33,608.28,608.45,608.28,1768993920000000000,45
QQQ,2132,608.27,608.27,608.27,608.22,1768993980000000000,63
QQQ,457,608.2,608.2,608.2,608.2,1768994040000000000,15
QQQ,2077,608.13,608.19,608.28,608.13,1768994100000000000,75
QQQ,780,608.17,608.26,608.26,608.17,1768994160000000000,29
QQQ,558,608.26,608.28,608.28,608.23,1768994220000000000,21
QQQ,301,608.27,608.21,608.29,608.21,1768994280000000000,19
QQQ,1303,608.23,608.39,608.4,608.23,1768994340000000000,44
QQQ,1316,608.46,608.46,608.48,608.43,1768994400000000000,36
QQQ,923,608.46,608.46,608.47,608.4,1768994460000000000,20
QQQ,3096,608.49,608.34,608.5,608.34,1768994520000000000,50
QQQ,581,608.39,608.43,608.43,608.39,1768994580000000000,14
QQQ,390,608.46,608.46,608.46,608.46,1768994640000000000,24
QQQ,2494,608.42,608.52,608.53,608.42,1768994700000000000,56
QQQ,1527,608.49,608.52,608.57,608.49,1768994760000000000,43
QQQ,3473,608.52,608.45,608.62,608.43,1768994820000000000,82
QQQ,10609,608.45,608.47,608.51,608.2,1768994880000000000,212
QQQ,1448,608.29,608.24,608.29,608.19,1768994940000000000,27
QQQ,1688,608.23,608.36,608.4,608.23,1768995000000000000,39
QQQ,3850,608.38,608.51,608.53,608.38,1768995060000000000,74
QQQ,3456,608.51,608.3,608.57,608.3,1768995120000000000,63
QQQ,649,608.27,608.36,608.36,608.25,1768995180000000000,28
QQQ,4125,608.33,608.02,608.33,608.02,1768995240000000000,102
QQQ,1388,608.01,607.9,608.02,607.88,1768995300000000000,104
QQQ,2876,607.99,607.86,607.99,607.81,1768995360000000000,73
QQQ,5591,607.83,607.64,607.85,607.61,1768995420000000000,127
QQQ,2738,607.59,607.75,607.8,607.58,1768995480000000000,72
QQQ,581,607.68,607.65,607.68,607.65,1768995540000000000,27
QQQ,2587,607.57,607.57,607.65,607.51,1768995600000000000,68
QQQ,2938,607.52,607.58,607.58,607.43,1768995660000000000,86
QQQ,2629,607.58,607.43,607.58,607.43,1768995720000000000,57
QQQ,4200,607.48,607.64,607.64,607.48,1768995780000000000,52
QQQ,4210,607.66,607.6,607.66,607.52,1768995840000000000,73
QQQ,2466,607.51,607.57,607.58,607.48,1768995900000000000,58
QQQ,2584,607.61,607.5,607.61,607.43,1768995960000000000,53
QQQ,6066,607.48,607.48,607.48,607.3,1768996020000000000,100
QQQ,3365,607.55,607.28,607.56,607.28,1768996080000000000,69
QQQ,22273,607.25,606.93,607.26,606.62,1768996140000000000,500
QQQ,11805,606.93,606.93,606.99,606.89,1768996200000000000,154
QQQ,11543,606.9,606.87,606.96,606.7,1768996260000000000,146
QQQ,9453,606.8,606.68,606.8,606.68,1768996320000000000,94
QQQ,2288,606.61,606.72,606.76,606.5,1768996380000000000,85
QQQ,2408,606.76,606.5,606.76,606.5,1768996440000000000,65
QQQ,4741,606.54,606.24,606.61,606.24,1768996500000000000,98
QQQ,5558,606.22,606.02,606.27,606.0,1768996560000000000,189
QQQ,23415,606.06,606.01,606.3,605.96,1768996620000000000,261
QQQ,7987,606.0,605.9,606.12,605.78,1768996680000000000,131
QQQ,5789,605.76,605.91,606.08,605.76,1768996740000000000,82
QQQ,54455,605.9,605.66,606.12,605.5,1768996800000000000,629
QQQ,2994,605.59,605.79,605.9,605.59,1768996860000000000,81
QQQ,10579,605.84,606.12,606.24,605.84,1768996920000000000,172
QQQ,3855,606.16,605.9,606.19,605.9,1768996980000000000,111
QQQ,5732,605.9,606.11,606.18,605.81,1768997040000000000,78
QQQ,7811,606.12,606.07,606.18,606.02,1768997100000000000,125
QQQ,9254,606.11,606.22,606.22,605.98,1768997160000000000,161
QQQ,12855,606.24,606.45,606.46,606.24,1768997220000000000,196
QQQ,2114,606.4,606.41,606.5,606.4,1768997280000000000,90
QQQ,5892,606.38,606.2,606.42,606.18,1768997340000000000,111
QQQ,2405,606.13,606.33,606.4,606.13,1768997400000000000,46
QQQ,6561,606.39,606.09,606.4,606.0,1768997460000000000,138
QQQ,5928,606.07,605.86,606.07,605.86,1768997520000000000,100
QQQ,3037,605.89,605.98,605.98,605.84,1768997580000000000,73
QQQ,8038,606.15,606.17,606.25,606.15,1768997640000000000,114
QQQ,1204,606.23,606.11,606.23,606.09,1768997700000000000,46
QQQ,1885,606.02,606.33,606.34,606.02,1768997760000000000,63
QQQ,3071,606.39,606.421,606.5,606.31,1768997820000000000,66
QQQ,392,606.41,606.35,606.41,606.35,1768997880000000000,19
QQQ,5562,606.49,606.54,606.55,606.39,1768997940000000000,71
QQQ,1854,606.47,606.7,606.7,606.47,1768998000000000000,55
QQQ,8343,606.68,606.53,606.68,606.53,1768998060000000000,95
QQQ,6325,606.47,606.42,606.58,606.41,1768998120000000000,143
QQQ,2713,606.57,606.82,606.82,606.55,1768998180000000000,70
QQQ,947,606.9,606.84,606.93,606.829,1768998240000000000,53
QQQ,1727,606.8,606.66,606.85,606.66,1768998300000000000,55
QQQ,816,606.7,606.61,606.7,606.61,1768998360000000000,46
QQQ,5347,606.64,606.62,606.65,606.57,1768998420000000000,117
QQQ,2290,606.58,606.57,606.65,606.56,1768998480000000000,64
QQQ,918,606.58,606.53,606.59,606.53,1768998540000000000,25
QQQ,3445,606.55,606.28,606.55,606.28,1768998600000000000,138
QQQ,3584,606.33,606.06,606.33,606.06,1768998660000000000,92
QQQ,2538,606.11,606.27,606.3,606.1,1768998720000000000,74
QQQ,1942,606.28,606.31,606.32,606.26,1768998780000000000,48
QQQ,5237,606.31,606.52,606.58,606.31,1768998840000000000,91
QQQ,4815,606.5,606.32,606.54,606.32,1768998900000000000,116
QQQ,4323,606.23,606.071,606.23,606.06,1768998960000000000,103
QQQ,5020,606.02,606.02,606.08,605.96,1768999020000000000,146
QQQ,9281,605.96,605.87,605.97,605.87,1768999080000000000,143
QQQ,1627,605.92,605.97,606.0,605.92,1768999140000000000,53
QQQ,1922,605.96,606.01,606.01,605.92,1768999200000000000,50
QQQ,6363,606.05,605.91,606.05,605.81,1768999260000000000,105
QQQ,1806,605.83,605.88,605.96,605.8,1768999320000000000,59
QQQ,4311,605.94,606.01,606.01,605.94,1768999380000000000,66
QQQ,695,605.99,606.07,606.07,605.99,1768999440000000000,39
QQQ,1071,606.22,606.19,606.23,606.14,1768999500000000000,39
QQQ,6902,606.1,605.7,606.1,605.6,1768999560000000000,173
QQQ,7462,605.66,605.75,605.75,605.6,1768999620000000000,106
QQQ,2828,605.64,605.86,605.91,605.64,1768999680000000000,76
QQQ,774,605.85,606.16,606.16,605.85,1768999740000000000,29
QQQ,4769,606.18,606.401,606.42,606.18,1768999800000000000,100
QQQ,5600,606.431,606.43,606.54,606.41,1768999860000000000,110
QQQ,7703,606.55,606.45,606.57,606.44,1768999920000000000,93
QQQ,1090,606.46,606.37,606.48,606.37,1768999980000000000,54
QQQ,810,606.46,606.49,606.49,606.43,1769000040000000000,32
QQQ,1789,606.46,606.53,606.53,606.46,1769000100000000000,43
QQQ,5600,606.6,606.76,606.82,606.6,1769000160000000000,154
QQQ,1413,606.74,606.78,606.83,606.74,1769000220000000000,39
QQQ,2736,606.75,606.9,606.9,606.75,1769000280000000000,40
QQQ,3186,606.93,606.88,606.97,606.88,1769000340000000000,64
QQQ,192943,606.06,606.73,610.6,605.46,1769000400000000000,5566
QQQ,14401,610.13,606.81,610.52,606.72,1769000460000000000,642
QQQ,3608,608.57,606.6601,608.57,606.06,1769000520000000000,202
QQQ,2343,606.65,606.66,608.516,606.5,1769000580000000000,149
QQQ,4503,606.69,606.65,610.38,606.58,1769000640000000000,127
QQQ,6757,606.7,606.76,606.82,606.65,1769000700000000000,124
QQQ,806,606.7906,606.7946,606.825,606.7906,1769000760000000000,67
QQQ,3367,606.9201,607.06,607.07,606.9201,1769000820000000000,111
QQQ,11508,607.05,607.01,607.0792,606.97,1769000880000000000,134
QQQ,7605,607.08,607.36,607.36,607.0554,1769000940000000000,196
QQQ,29153,607.34,607.26,607.38,607.19,1769001000000000000,287
QQQ,11420,607.33,607.53,607.54,607.28,1769001060000000000,187
QQQ,36774,607.47,607.3794,607.49,607.31,1769001120000000000,415
QQQ,17089,607.37,607.27,607.47,607.27,1769001180000000000,404
QQQ,18772,607.28,607.12,607.33,607.12,1769001240000000000,271
QQQ,32779,607.1,607.1,607.2,607.0,1769001300000000000,419
QQQ,17255,607.09,606.91,607.09,606.89,1769001360000000000,268
QQQ,16098,606.97,607.04,607.04,606.94,1769001420000000000,230
