ticker,volume,open,close,high,low,window_start,transactions
QQQ,7789,622.14,622.22,622.24,622.04,1768467600000000000,130
QQQ,4750,622.23,622.16,622.35,622.16,1768467660000000000,110
QQQ,2616,622.16,622.34,622.34,622.16,1768467720000000000,58
QQQ,2802,622.38,622.6,622.6,622.33,1768467780000000000,52
QQQ,9371,622.57,622.45,622.69,622.43,1768467840000000000,128
QQQ,8950,622.43,622.52,622.61,622.37,1768467900000000000,146
QQQ,6487,622.65,622.7,622.7,622.62,1768467960000000000,44
QQQ,1629,622.61,622.68,622.7,622.61,1768468020000000000,38
QQQ,1276,622.7,622.66,622.7,622.66,1768468080000000000,40
QQQ,7456,622.66,622.74,622.79,622.58,1768468140000000000,154
QQQ,7434,622.8,623.01,623.05,622.79,1768468200000000000,135
QQQ,2763,623.0,623.07,623.17,623.0,1768468260000000000,69
QQQ,2937,623.02,623.03,623.03,622.92,1768468320000000000,59
QQQ,1209,623.06,623.16,623.16,623.03,1768468380000000000,37
QQQ,13341,623.11,623.1,623.12,623.05,1768468440000000000,87
QQQ,6942,623.11,622.98,623.11,622.81,1768468500000000000,122
QQQ,4296,622.97,623.08,623.15,622.93,1768468560000000000,89
QQQ,3776,623.1,623.17,623.21,623.1,1768468620000000000,85
QQQ,2131,623.14,623.0,623.15,622.99,1768468680000000000,40
QQQ,2683,623.05,622.96,623.05,622.96,1768468740000000000,56
QQQ,9156,623.11,623.24,623.24,623.11,1768468800000000000,83
QQQ,9534,623.28,623.31,623.35,623.24,1768468860000000000,74
QQQ,3213,623.28,623.46,623.46,623.28,1768468920000000000,74
QQQ,3681,623.48,623.49,623.57,623.48,1768468980000000000,88
QQQ,3306,623.49,623.58,623.59,623.49,1768469040000000000,66
QQQ,37667,623.6,623.66,623.72,623.58,1768469100000000000,294
QQQ,1610,623.65,623.75,623.79,623.65,1768469160000000000,46
QQQ,2305,623.74,623.77,623.86,623.74,1768469220000000000,55
QQQ,3092,623.73,623.79,623.84,623.73,1768469280000000000,60
QQQ,1261,623.75,623.76,623.8,623.75,1768469340000000000,46
QQQ,1700,623.77,623.83,623.94,623.77,1768469400000000000,49
QQQ,1567,623.87,623.9,623.9,623.87,1768469460000000000,14
QQQ,1314,623.92,623.9,623.95,623.9,1768469520000000000,35
QQQ,2995,623.92,623.98,623.98,623.84,1768469580000000000,68
QQQ,6365,624.0,624.01,624.08,623.97,1768469640000000000,137
QQQ,1473,624.07,624.07,624.07,623.97,1768469700000000000,45
QQQ,5997,624.1,624.1,624.16,624.08,1768469760000000000,95
QQQ,4376,624.17,624.16,624.26,624.16,1768469820000000000,57
QQQ,1924,624.17,624.29,624.34,624.17,1768469880000000000,46
QQQ,1747,624.3,624.38,624.38,624.28,1768469940000000000,44
QQQ,2396,624.39,624.37,624.43,624.37,1768470000000000000,53
QQQ,4995,624.33,624.27,624.47,624.27,1768470060000000000,104
QQQ,13975,624.27,624.37,624.39,624.23,1768470120000000000,126
QQQ,1349,624.39,624.22,624.39,624.16,1768470180000000000,39
QQQ,462,624.22,624.33,624.33,624.22,1768470240000000000,15
QQQ,10675,624.34,624.24,624.35,624.17,1768470300000000000,112
QQQ,1205,624.26,624.32,624.32,624.26,1768470360000000000,24
QQQ,4028,624.4,624.36,624.4,624.29,1768470420000000000,59
QQQ,2826,624.33,624.3,624.41,624.3,1768470480000000000,78
QQQ,760,624.37,624.38,624.38,624.33,1768470540000000000,26
QQQ,1353,624.4,624.26,624.4,624.25,1768470600000000000,43
QQQ,4398,624.26,624.11,624.26,624.08,1768470660000000000,69
QQQ,1804,624.12,623.93,624.12,623.93,1768470720000000000,30
QQQ,1997,624.0,624.12,624.12,623.97,1768470780000000000,45
QQQ,1462,624.08,624.14,624.2,624.08,1768470840000000000,43
QQQ,1503,624.16,624.14,624.19,624.11,1768470900000000000,34
QQQ,2143,623.98,623.97,624.0,623.92,1768470960000000000,54
QQQ,587,623.9,623.88,623.9,623.87,1768471020000000000,19
QQQ,798,623.87,623.9,623.9,623.83,1768471080000000000,29
QQQ,3668,623.9,623.95,623.95,623.9,1768471140000000000,39
QQQ,10561,623.95,623.96,624.05,623.95,1768471200000000000,88
QQQ,3387,623.93,624.03,624.08,623.92,1768471260000000000,65
QQQ,2667,624.0,624.1,624.1,623.99,1768471320000000000,61
QQQ,803,624.14,624.2,624.2,624.14,1768471380000000000,25
QQQ,5168,624.21,624.08,624.21,624.07,1768471440000000000,101
QQQ,3301,624.05,624.05,624.05,624.0,1768471500000000000,75
QQQ,4606,624.12,624.21,624.25,624.12,1768471560000000000,87
QQQ,952,624.18,624.09,624.18,624.09,1768471620000000000,27
QQQ,3929,623.99,624.0,624.0,623.92,1768471680000000000,73
QQQ,2159,624.0,624.09,624.09,624.0,1768471740000000000,60
QQQ,2238,624.11,624.22,624.22,624.11,1768471800000000000,56
QQQ,12885,624.22,624.35,624.37,624.21,1768471860000000000,124
QQQ,11341,624.31,624.2,624.31,624.2,1768471920000000000,58
QQQ,325,624.24,624.29,624.29,624.24,1768471980000000000,10
QQQ,258,624.28,624.19,624.28,624.19,1768472040000000000,9
QQQ,710,624.26,624.16,624.26,624.16,1768472100000000000,15
QQQ,9533,624.12,624.07,624.12,624.03,1768472160000000000,75
QQQ,2212,624.07,624.11,624.11,624.04,1768472220000000000,33
QQQ,1099,624.12,624.1,624.12,624.06,1768472280000000000,23
QQQ,844,624.11,624.14,624.14,624.08,1768472340000000000,30
QQQ,155,624.09,624.09,624.09,624.09,1768472400000000000,11
QQQ,1517,624.04,623.9,624.04,623.9,1768472520000000000,45
QQQ,3352,623.9,623.69,623.93,623.69,1768472580000000000,107
QQQ,4123,623.66,623.68,623.77,623.66,1768472640000000000,69
QQQ,1113,623.65,623.8,623.8,623.64,1768472700000000000,32
QQQ,460,623.81,623.8,623.83,623.8,1768472760000000000,21
QQQ,1690,623.85,623.8,623.9,623.8,1768472820000000000,34
QQQ,6053,623.79,623.85,624.0,623.79,1768472880000000000,131
QQQ,879,623.94,623.95,623.96,623.94,1768472940000000000,22
QQQ,984,624.02,623.9,624.02,623.9,1768473000000000000,27
QQQ,2098,623.92,623.94,623.94,623.9,1768473060000000000,27
QQQ,820,624.02,624.01,624.02,623.99,1768473120000000000,23
QQQ,676,624.02,624.02,624.03,624.02,1768473180000000000,13
QQQ,1798,624.03,624.09,624.09,624.03,1768473240000000000,39
QQQ,328,624.12,624.12,624.12,624.12,1768473300000000000,12
QQQ,8422,624.14,624.08,624.14,624.07,1768473360000000000,83
QQQ,754,624.1,624.12,624.12,624.09,1768473420000000000,12
QQQ,2190,624.07,624.02,624.07,623.96,1768473480000000000,49
QQQ,1347,624.04,624.03,624.04,624.01,1768473600000000000,21
QQQ,8688,624.05,624.09,624.1,624.01,1768473660000000000,68
QQQ,993,624.1,624.18,624.18,624.08,1768473720000000000,28
QQQ,1401,624.18,624.15,624.21,624.15,1768473780000000000,37
QQQ,247,624.14,624.13,624.14,624.13,1768473840000000000,11
QQQ,3072,624.24,624.16,624.24,624.16,1768473900000000000,58
QQQ,278,624.17,624.2,624.2,624.17,1768473960000000000,14
QQQ,1737,624.24,624.26,624.3,624.23,1768474020000000000,50
QQQ,174,624.28,624.28,624.28,624.28,1768474080000000000,13
QQQ,482,624.31,624.31,624.31,624.31,1768474140000000000,13
QQQ,382,624.26,624.2,624.26,624.2,1768474200000000000,13
QQQ,817,624.15,624.1,624.15,624.06,1768474260000000000,24
QQQ,242,624.19,624.24,624.24,624.19,1768474320000000000,11
QQQ,1417,624.29,624.31,624.31,624.29,1768474380000000000,30
QQQ,962,624.23,624.23,624.24,624.18,1768474440000000000,30
QQQ,725,624.25,624.14,624.25,624.14,1768474500000000000,19
QQQ,362,623.98,624.0,624.0,623.98,1768474560000000000,19
QQQ,11002,624.0,624.1,624.1,623.99,1768474620000000000,131
QQQ,6690,624.17,624.18,624.22,624.17,1768474680000000000,57
QQQ,12073,624.16,624.11,624.18,624.11,1768474740000000000,143
QQQ,1551,624.16,624.25,624.25,624.14,1768474800000000000,36
