ticker,volume,open,close,high,low,window_start,transactions
QQQ,24104,619.0,620.59,620.69,619.0,1767344400000000000,321
QQQ,8559,620.59,620.89,620.99,620.57,1767344460000000000,119
QQQ,1415,620.92,620.81,620.97,620.81,1767344520000000000,40
QQQ,2874,620.85,620.78,620.86,620.78,1767344580000000000,38
QQQ,1816,620.74,620.74,620.79,620.71,1767344640000000000,41
QQQ,1194,620.8,620.85,620.85,620.79,1767344700000000000,36
QQQ,1811,620.85,620.9,620.9,620.85,1767344760000000000,20
QQQ,3536,620.79,620.72,620.79,620.72,1767344820000000000,54
QQQ,6644,620.74,621.05,621.05,620.74,1767344880000000000,119
QQQ,923,621.01,620.97,621.04,620.97,1767344940000000000,22
QQQ,4459,620.97,621.12,621.14,620.97,1767345000000000000,73
QQQ,11147,621.15,621.24,621.33,621.13,1767345060000000000,211
QQQ,1983,621.32,621.23,621.33,621.19,1767345120000000000,56
QQQ,824,621.22,621.21,621.24,621.15,1767345180000000000,24
QQQ,2031,621.22,621.26,621.29,621.21,1767345240000000000,33
QQQ,2015,621.16,621.03,621.16,621.03,1767345300000000000,39
QQQ,889,620.91,620.98,621.0,620.91,1767345360000000000,26
QQQ,9304,620.96,620.94,620.96,620.9,1767345420000000000,75
QQQ,1078,620.85,620.82,620.85,620.81,1767345480000000000,29
QQQ,2617,620.91,620.99,621.0,620.89,1767345540000000000,41
QQQ,799,621.04,620.97,621.06,620.97,1767345600000000000,19
QQQ,5850,621.0,621.11,621.11,620.98,1767345660000000000,63
QQQ,683,621.05,621.0,621.05,621.0,1767345720000000000,21
QQQ,1671,620.95,620.94,620.96,620.94,1767345780000000000,28
QQQ,5585,620.99,620.84,621.0,620.84,1767345840000000000,87
QQQ,1928,620.91,620.88,620.93,620.83,1767345900000000000,35
QQQ,472,620.89,620.89,620.9,620.89,1767345960000000000,12
QQQ,1310,620.92,621.01,621.01,620.92,1767346020000000000,15
QQQ,2691,621.1,621.01,621.1,621.01,1767346080000000000,50
QQQ,3914,621.05,621.16,621.18,621.05,1767346140000000000,65
QQQ,905,621.19,621.12,621.19,621.07,1767346200000000000,29
QQQ,6444,621.03,621.03,621.05,620.99,1767346260000000000,78
QQQ,955,621.06,621.13,621.13,621.06,1767346320000000000,22
QQQ,4430,621.15,621.18,621.2,621.13,1767346380000000000,65
QQQ,505,621.17,621.04,621.19,621.04,1767346440000000000,23
QQQ,2022,621.08,621.1,621.1,621.05,1767346500000000000,47
QQQ,475,621.14,621.12,621.15,621.12,1767346560000000000,17
QQQ,2128,621.14,621.11,621.16,621.11,1767346620000000000,41
QQQ,597,621.1,621.15,621.15,621.1,1767346680000000000,17
QQQ,228,621.14,621.18,621.18,621.14,1767346740000000000,19
QQQ,838,621.14,621.12,621.16,621.12,1767346800000000000,23
QQQ,2730,621.15,621.16,621.17,621.12,1767346860000000000,49
QQQ,413,621.11,621.13,621.13,621.11,1767346920000000000,16
QQQ,1279,621.13,621.15,621.15,621.13,1767346980000000000,35
QQQ,502,621.16,621.14,621.18,621.14,1767347040000000000,28
QQQ,1874,621.18,621.18,621.24,621.17,1767347160000000000,45
QQQ,1152,621.11,621.02,621.11,621.0,1767347220000000000,61
QQQ,267,621.03,621.02,621.03,621.02,1767347280000000000,17
QQQ,1502,621.0,621.02,621.02,621.0,1767347340000000000,36
QQQ,1885,621.04,621.0,621.1,621.0,1767347400000000000,47
QQQ,935,621.02,621.02,621.02,621.0,1767347460000000000,24
QQQ,2924,621.02,620.94,621.02,620.94,1767347520000000000,50
QQQ,2772,621.02,621.14,621.14,621.02,1767347640000000000,25
QQQ,1707,621.15,621.08,621.16,621.08,1767347700000000000,36
QQQ,873,621.04,621.01,621.04,620.96,1767347760000000000,24
QQQ,1672,621.02,621.15,621.15,621.02,1767347820000000000,26
QQQ,2159,621.17,621.24,621.25,621.14,1767347880000000000,37
QQQ,5009,621.27,621.2,621.29,621.2,1767347940000000000,103
QQQ,2501,621.23,621.29,621.3,621.23,1767348000000000000,61
QQQ,1064,621.29,621.26,621.29,621.26,1767348060000000000,37
QQQ,915,621.17,621.13,621.18,621.06,1767348180000000000,24
QQQ,741,621.14,621.13,621.15,621.11,1767348240000000000,15
QQQ,500,621.14,621.13,621.14,621.13,1767348360000000000,30
QQQ,371,621.11,621.07,621.11,621.07,1767348420000000000,13
QQQ,4290,621.02,621.02,621.05,621.0,1767348480000000000,77
QQQ,707,621.03,621.06,621.06,620.99,1767348540000000000,28
QQQ,1093,621.08,621.08,621.11,621.08,1767348600000000000,24
QQQ,532,621.16,621.22,621.22,621.14,1767348660000000000,17
QQQ,195,621.25,621.28,621.28,621.25,1767348720000000000,9
QQQ,1769,621.22,621.22,621.22,621.22,1767348780000000000,36
QQQ,675,621.12,621.02,621.12,621.02,1767348840000000000,26
QQQ,315,621.1,621.06,621.1,621.06,1767348900000000000,11
QQQ,348,621.23,621.25,621.25,621.23,1767348960000000000,14
QQQ,1169,621.21,621.11,621.23,621.11,1767349020000000000,33
QQQ,1253,621.12,621.12,621.13,621.1,1767349080000000000,27
QQQ,1242,621.06,621.06,621.06,621.06,1767349140000000000,42
QQQ,4708,621.07,621.04,621.12,621.04,1767349200000000000,131
QQQ,146,620.99,620.99,620.99,620.99,1767349260000000000,14
QQQ,2273,620.91,620.87,620.92,620.86,1767349320000000000,64
QQQ,1698,620.8,620.76,620.81,620.76,1767349380000000000,43
QQQ,2085,620.77,620.82,620.86,620.77,1767349440000000000,50
QQQ,179,620.77,620.77,620.77,620.77,1767349500000000000,16
QQQ,1048,620.71,620.72,620.75,620.71,1767349560000000000,24
QQQ,1475,620.79,620.85,620.89,620.79,1767349620000000000,31
QQQ,403,620.83,620.83,620.83,620.83,1767349680000000000,8
QQQ,217,620.83,620.8,620.83,620.8,1767349740000000000,8
QQQ,490,620.83,620.83,620.85,620.83,1767349800000000000,12
QQQ,604,620.78,620.74,620.78,620.74,1767349860000000000,19
QQQ,1705,620.73,620.71,620.73,620.7,1767349920000000000,42
QQQ,394,620.74,620.68,620.74,620.68,1767349980000000000,28
QQQ,2178,620.65,620.64,620.65,620.6,1767350040000000000,54
QQQ,9505,620.65,620.7,620.71,620.65,1767350100000000000,135
QQQ,11528,620.7,620.76,620.78,620.7,1767350160000000000,62
QQQ,773,620.72,620.78,620.78,620.72,1767350220000000000,17
QQQ,1489,620.8,620.81,620.81,620.8,1767350280000000000,17
QQQ,104,620.79,620.79,620.79,620.79,1767350340000000000,11
QQQ,521,620.8,620.8,620.8,620.8,1767350400000000000,9
QQQ,601,620.85,620.89,620.89,620.85,1767350460000000000,15
QQQ,1572,620.89,620.89,620.9,620.89,1767350520000000000,47
QQQ,7854,620.9,621.0,621.0,620.89,1767350580000000000,89
QQQ,1023,620.98,620.94,620.98,620.94,1767350640000000000,19
QQQ,2846,620.98,621.09,621.1,620.98,1767350700000000000,36
QQQ,472,621.07,621.17,621.17,621.05,1767350760000000000,18
QQQ,3897,621.14,621.2,621.2,621.13,1767350820000000000,60
QQQ,9359,621.2,621.26,621.28,621.2,1767350880000000000,117
QQQ,1492,621.28,621.25,621.28,621.25,1767350940000000000,38
QQQ,333,621.25,621.28,621.28,621.25,1767351000000000000,14
QQQ,172,621.21,621.21,621.21,621.21,1767351060000000000,15
QQQ,552,621.18,621.17,621.18,621.17,1767351120000000000,14
QQQ,1119,621.19,621.19,621.2,621.19,1767351180000000000,21
QQQ,911,621.19,621.21,621.21,621.19,1767351240000000000,37
QQQ,469,621.21,621.21,621.21,621.21,1767351300000000000,12
QQQ,477,621.21,621.16,621.21,621.16,1767351360000000000,18
QQQ,4506,621.21,621.16,621.21,621.12,1767351420000000000,52
QQQ,618,621.13,621.12,621.13,621.12,1767351480000000000,21
QQQ,5992,621.14,621.14,621.15,621.09,1767351540000000000,104
QQQ,1426,621.14,621.21,621.21,621.14,1767351600000000000,39
QQQ,484,621.18,621.21,621.21,621.18,1767351660000000000,20
QQQ,2288,621.24,621.4,621.41,621.24,1767351720000000000,70
QQQ,307,621.38,621.36,621.38,621.36,1767351780000000000,13
QQQ,1182,621.3,621.32,621.33,621.3,1767351840000000000,31
QQQ,2061,621.32,621.3,621.32,621.28,1767351900000000000,42
QQQ,3764,621.28,621.3,621.3,621.2,1767351960000000000,54
QQQ,1045,621.3,621.25,621.31,621.25,1767352020000000000,22
QQQ,350,621.29,621.3,621.3,621.29,1767352080000000000,14
QQQ,768,621.24,621.18,621.24,621.17,1767352140000000000,26
QQQ,361,621.21,621.21,621.21,621.21,1767352200000000000,12
QQQ,890,621.27,621.2,621.28,621.2,1767352260000000000,24
QQQ,1482,621.25,621.27,621.29,621.25,1767352320000000000,38
QQQ,71,621.23,621.23,621.23,621.23,1767352380000000000,7
QQQ,746,621.26,621.26,621.26,621.25,1767352440000000000,23
QQQ,676,621.27,621.28,621.28,621.27,1767352500000000000,23
QQQ,2037,621.24,621.19,621.24,621.18,1767352560000000000,51
QQQ,974,621.14,621.12,621.14,621.12,1767352620000000000,46
QQQ,1635,621.13,621.12,621.13,621.12,1767352680000000000,58
QQQ,5573,621.0,620.99,621.05,620.99,1767352740000000000,90
QQQ,1600,620.96,620.96,620.99,620.94,1767352800000000000,38
QQQ,1081,620.99,621.0,621.01,620.99,1767352860000000000,22
QQQ,6175,621.01,620.95,621.04,620.95,1767352920000000000,86
QQQ,3419,621.02,620.98,621.03,620.98,1767352980000000000,52
QQQ,3188,620.94,620.92,620.97,620.92,1767353040000000000,68
QQQ,1609,620.95,620.85,620.97,620.85,1767353100000000000,48
QQQ,801,620.9,620.9,620.94,620.9,1767353160000000000,24
QQQ,937,620.85,620.8,620.85,620.8,1767353220000000000,37
QQQ,944,620.81,620.79,620.81,620.79,1767353280000000000,25
QQQ,368,620.78,620.81,620.81,620.78,1767353340000000000,23
QQQ,1728,620.87,620.93,620.93,620.87,1767353400000000000,38
QQQ,1648,620.93,620.98,620.98,620.93,1767353460000000000,33
QQQ,1130,620.96,620.91,620.97,620.91,1767353520000000000,33
QQQ,1469,620.9,620.91,620.91,620.9,1767353580000000000,39
QQQ,1011,620.9,620.96,620.96,620.89,1767353640000000000,19
QQQ,1092,621.0,621.01,621.06,621.0,1767353700000000000,35
QQQ,154,621.02,621.02,621.02,621.02,1767353760000000000,16
QQQ,117,621.02,621.02,621.02,621.02,1767353820000000000,10
QQQ,140,620.98,620.98,620.98,620.98,1767353880000000000,15
QQQ,201,620.99,620.96,620.99,620.96,1767354000000000000,11
QQQ,507,620.97,621.03,621.03,620.97,1767354060000000000,17
QQQ,462,621.05,621.05,621.05,621.05,1767354120000000000,11
QQQ,2051,621.09,621.11,621.12,621.07,1767354180000000000,46
QQQ,490,621.11,621.1,621.11,621.06,1767354240000000000,16
QQQ,682,621.06,621.05,621.07,621.05,1767354300000000000,21
QQQ,1446,621.05,621.11,621.11,621.05,1767354360000000000,24
QQQ,244,621.09,621.1,621.1,621.09,1767354420000000000,7
QQQ,146,621.11,621.08,621.11,621.08,1767354540000000000,7
QQQ,1046,621.12,621.06,621.12,621.05,1767354600000000000,32
QQQ,4241,621.05,621.08,621.08,621.05,1767354720000000000,62
QQQ,305,621.07,621.06,621.07,621.06,1767354780000000000,8
QQQ,1543,621.07,620.99,621.07,620.99,1767354840000000000,36
QQQ,1160,620.96,620.89,620.96,620.86,1767354900000000000,47
QQQ,3189,620.85,620.89,620.91,620.85,1767354960000000000,68
QQQ,3567,620.9,620.94,620.94,620.9,1767355020000000000,70
QQQ,1496,620.94,621.01,621.01,620.94,1767355080000000000,50
QQQ,522,621.04,621.06,621.1,621.04,1767355140000000000,17
QQQ,14427,621.05,620.9,621.05,620.85,1767355200000000000,296
QQQ,3123,620.92,620.7,620.92,620.69,1767355260000000000,58
QQQ,15799,620.661,620.45,620.7,620.44,1767355320000000000,196
QQQ,5449,620.44,620.531,620.531,620.42,1767355380000000000,75
QQQ,4732,620.56,620.46,620.56,620.37,1767355440000000000,102
QQQ,4553,620.461,620.5,620.52,620.44,1767355500000000000,59
QQQ,964,620.49,620.5,620.51,620.49,1767355560000000000,29
QQQ,6911,620.48,620.4,620.5,620.4,1767355620000000000,56
QQQ,2311,620.39,620.361,620.43,620.361,1767355680000000000,30
QQQ,4149,620.38,620.22,620.39,620.22,1767355740000000000,61
QQQ,4443,620.21,620.2,620.24,620.14,1767355800000000000,76
QQQ,1222,620.15,620.09,620.15,620.04,1767355860000000000,37
QQQ,5512,620.04,620.1,620.1,619.93,1767355920000000000,157
QQQ,2411,620.1,620.17,620.26,620.1,1767355980000000000,49
QQQ,2582,620.17,620.2,620.2,620.07,1767356040000000000,54
QQQ,2187,620.18,620.4,620.4,620.18,1767356100000000000,60
QQQ,1925,620.41,620.41,620.41,620.35,1767356160000000000,37
QQQ,630,620.38,620.33,620.38,620.33,1767356220000000000,23
QQQ,774,620.29,620.27,620.29,620.26,1767356280000000000,23
QQQ,1044,620.31,620.351,620.351,620.31,1767356340000000000,12
QQQ,811,620.34,620.35,620.35,620.34,1767356400000000000,30
QQQ,4559,620.33,620.261,620.34,620.261,1767356460000000000,64
QQQ,2421,620.28,620.3,620.3,620.18,1767356520000000000,43
QQQ,2000,620.27,620.19,620.28,620.19,1767356580000000000,46
QQQ,487,620.21,620.12,620.21,620.12,1767356640000000000,21
QQQ,2878,620.16,620.22,620.24,620.16,1767356700000000000,72
QQQ,3800,620.22,620.19,620.22,620.15,1767356760000000000,66
QQQ,1787,620.17,620.25,620.25,620.17,1767356820000000000,20
QQQ,2239,620.23,620.32,620.33,620.22,1767356940000000000,48
QQQ,6719,620.27,620.42,620.42,620.27,1767357000000000000,120
QQQ,3705,620.389,620.46,620.48,620.389,1767357060000000000,71
