datetime,open,high,low,close,volume,vwap
2026-01-08,2.26,2.26,1.23,1.42,234,1.6201
2026-01-09,1.39,3.07,1,2.49,1302,2.5018
2026-01-12,1.23,2.88,1.23,2.16,2168,2.2782
2026-01-13,1.3,2.8,0.49,0.93,31579,1.3332
2026-01-14,0.14,0.31,0.01,0.01,12957,0.0835
