datetime,open,high,low,close,volume,vwap
2026-01-12,2.27,4.13,2.23,3.43,1354,3.5518
2026-01-13,2.9,4.12,1.45,2.25,5793,2.5152
2026-01-14,0.83,1.18,0.09,0.13,10595,0.2826
2026-01-15,0.94,1.08,0.01,0.01,195860,0.3174
