datetime,open,high,low,close,volume,vwap
2026-01-15,0.2,0.36,0.17,0.23,754,0.2488
2026-01-16,0.11,0.23,0.06,0.07,1077,0.0887
2026-01-20,0.45,0.45,0.01,0.01,14796,0.1049
